"block","contrast","symbol","log2_normalized_ratio"
"69_2__batch1","day3_vs_control","NBR1",-0.0228765407511968
"69_2__batch1","day3_vs_control","BRD8",0.0706917635124196
"69_2__batch1","day3_vs_control","ZNF326",0.0251921197101233
"69_2__batch1","day3_vs_control","DHX57",0.0692055931110094
"69_2__batch1","day3_vs_control","NEAT1",-0.455117701216942
"69_2__batch1","day3_vs_control","TMPO",-0.197366494138965
"69_2__batch1","day3_vs_control","ADAM10",-0.306219023776908
"69_2__batch1","day3_vs_control","DHCR7",0.127343089203933
"69_2__batch1","day3_vs_control","KCND3",0.0793510438096625
"69_2__batch1","day3_vs_control","ANKLE2",0.0433839758771626
"69_2__batch1","day3_vs_control","HSD17B4",-0.166550104065326
"69_2__batch1","day3_vs_control","NXF1",0.122637232473036
"69_2__batch1","day3_vs_control","PTN",-0.0928359779807177
"69_2__batch1","day3_vs_control","STK25",0.306966868850331
"69_2__batch1","day3_vs_control","COX5A",-0.13434298728146
"69_2__batch1","day3_vs_control","ANKRD11",0.00161383506424251
"69_2__batch1","day3_vs_control","UBQLN4",0.178358822211841
"69_2__batch1","day3_vs_control","NT5DC2",0.290754574268483
"69_2__batch1","day3_vs_control","RNF40",0.383206554051691
"69_2__batch1","day3_vs_control","RAB3GAP1",-0.147764365162123
"69_2__batch1","day3_vs_control","NUDT3",0.0962331762172219
"69_2__batch1","day3_vs_control","CCNG1",-0.313074631162602
"69_2__batch1","day3_vs_control","SUPT7L",0.0262946478610662
"69_2__batch1","day3_vs_control","ZMAT2",-0.0282922976597249
"69_2__batch1","day3_vs_control","WDR37",0.0956546535170606
"69_2__batch1","day3_vs_control","ARMC8",-0.0300652154283902
"69_2__batch1","day3_vs_control","HCFC1",0.303799136954968
"69_2__batch1","day3_vs_control","ARPC1A",0.222333971043403
"69_2__batch1","day3_vs_control","DYNLT1",-0.0154054483550752
"69_2__batch1","day3_vs_control","FOCAD",0.0233744202771984
"69_2__batch1","day3_vs_control","CAPZA1",-0.085364720200225
"69_2__batch1","day3_vs_control","STRN4",0.315669043165936
"69_2__batch1","day3_vs_control","ZNF117",-0.104540894163341
"69_2__batch1","day3_vs_control","SLC9A7",0.00209297438853895
"69_2__batch1","day3_vs_control","MTMR2",-0.0624713857209311
"69_2__batch1","day3_vs_control","PSMD12",-0.230826152069668
"69_2__batch1","day3_vs_control","STAT5B",0.0152562207328426
"69_2__batch1","day3_vs_control","POGK",0.0285242281252582
"69_2__batch1","day3_vs_control","NFAT5",-0.133459489585491
"69_2__batch1","day3_vs_control","TRIM27",0.115231849738089
"69_2__batch1","day3_vs_control","CNBP",-0.123464246477539
"69_2__batch1","day3_vs_control","ARHGAP12",-0.235261799439115
"69_2__batch1","day3_vs_control","CPLX2",0.159091196768909
"69_2__batch1","day3_vs_control","PPP2R5D",0.357411190315212
"69_2__batch1","day3_vs_control","PPP2R3A",-0.0418673330055732
"69_2__batch1","day3_vs_control","FRMD4A",0.300917837603834
"69_2__batch1","day3_vs_control","GRIK1",-0.0203965994645436
"69_2__batch1","day3_vs_control","HNRNPAB",0.0724842306575901
"69_2__batch1","day3_vs_control","ST3GAL5",-0.0241524596354648
"69_2__batch1","day3_vs_control","FAM134B",-0.199732102807355
"69_2__batch1","day3_vs_control","NAPG",-0.217067869097646
"69_2__batch1","day3_vs_control","EPHA3",-0.0868762256254509
"69_2__batch1","day3_vs_control","TTC13",-0.137322872268237
"69_2__batch1","day3_vs_control","DLG3",0.159316180726332
"69_2__batch1","day3_vs_control","KDM4A",0.207030158765829
"69_2__batch1","day3_vs_control","FHOD3",0.144332928502504
"69_2__batch1","day3_vs_control","PBX2",0.156063521378382
"69_2__batch1","day3_vs_control","WDR19",-0.187083591643159
"69_2__batch1","day3_vs_control","PKD1",0.149634862532054
"69_2__batch1","day3_vs_control","AKAP8L",0.0682659985381928
"69_2__batch1","day3_vs_control","EHMT2",0.361621991915122
"69_2__batch1","day3_vs_control","MAPK8IP1",0.409942899396778
"69_2__batch1","day3_vs_control","EIF1B",-0.250531166894374
"69_2__batch1","day3_vs_control","CDK17",-0.188222899047389
"69_2__batch1","day3_vs_control","TTLL7",-0.163951319233027
"69_2__batch1","day3_vs_control","UBN2",-0.235483656856729
"69_2__batch1","day3_vs_control","KANSL3",0.16713352007814
"69_2__batch1","day3_vs_control","LMBRD2",-0.22188108108767
"69_2__batch1","day3_vs_control","GRSF1",-0.109931376075147
"69_2__batch1","day3_vs_control","KIAA0895",-0.125968834120235
"69_2__batch1","day3_vs_control","TOX4",0.0860200744201176
"69_2__batch1","day3_vs_control","MICAL3",0.236373048427746
"69_2__batch1","day3_vs_control","PRPSAP2",0.0152607514713576
"69_2__batch1","day3_vs_control","KCTD3",-0.160671963659116
"69_2__batch1","day3_vs_control","RSL1D1",-0.0305764595831217
"69_2__batch1","day3_vs_control","MARCH1",-0.14051451973091
"69_2__batch1","day3_vs_control","PSMC6",-0.201457804119396
"69_2__batch1","day3_vs_control","SBF2",-0.0505576867909614
"69_2__batch1","day3_vs_control","BSDC1",0.20179093743101
"69_2__batch1","day3_vs_control","CIT",0.210320853470126
"69_2__batch1","day3_vs_control","PLEKHA5",-0.106088372896021
"69_2__batch1","day3_vs_control","PRKRA",-0.155191885687366
"69_2__batch1","day3_vs_control","GIT1",0.318054280557226
"69_2__batch1","day3_vs_control","RP11-509E16.1",0.254237527292483
"69_2__batch1","day3_vs_control","IFNAR1",-0.128298068804927
"69_2__batch1","day3_vs_control","KSR2",0.343567711256933
"69_2__batch1","day3_vs_control","HAS3",0.27765685011385
"69_2__batch1","day3_vs_control","RP11-220I1.1",-0.165275686786659
"69_2__batch1","day3_vs_control","R3HDM2",-0.0294527716656532
"69_2__batch1","day3_vs_control","DENND5B",-0.0610151073900287
"69_2__batch1","day3_vs_control","YIPF4",-0.220129725433866
"69_2__batch1","day3_vs_control","GNAZ",0.12919807777026
"69_2__batch1","day3_vs_control","BEX5",-0.0799134160539161
"69_2__batch1","day3_vs_control","KAL1",-0.185207555203668
"69_2__batch1","day3_vs_control","FBXO9",-0.0312863926037341
"69_2__batch1","day3_vs_control","RRAGA",0.0518624537132784
"69_2__batch1","day3_vs_control","HIPK1",-0.147276475760497
"69_2__batch1","day3_vs_control","SBF1",0.288940035490635
"69_2__batch1","day3_vs_control","WTAP",-0.107882407927509
"69_2__batch1","day3_vs_control","CAPNS1",0.328236958357069
"69_2__batch1","day3_vs_control","GRIA4",-0.146148936174709
"69_2__batch1","day3_vs_control","HADHA",0.0860137251211803
"69_2__batch1","day3_vs_control","ALDH5A1",0.145197131255152
"69_2__batch1","day3_vs_control","SENP5",-0.131588321858052
"69_2__batch1","day3_vs_control","DDX46",-0.0909124871278202
"69_2__batch1","day3_vs_control","GREB1L",-0.151826948891349
"69_2__batch1","day3_vs_control","PLEKHO1",0.202514513245774
"69_2__batch1","day3_vs_control","CCP110",-0.192160317719978
"69_2__batch1","day3_vs_control","DNAJC13",-0.126504581163614
"69_2__batch1","day3_vs_control","PSEN1",-0.121381730114859
"69_2__batch1","day3_vs_control","U2AF2",0.360530215351616
"69_2__batch1","day3_vs_control","AC013394.2",-0.231719627375169
"69_2__batch1","day3_vs_control","PSMA4",-0.191587096806161
"69_2__batch1","day3_vs_control","IQSEC1",0.171913193608345
"69_2__batch1","day3_vs_control","RPS19",0.25171298189543
"69_2__batch1","day3_vs_control","EXOC6B",-0.0159041066004111
"69_2__batch1","day3_vs_control","SSB",-0.213911067792708
"69_2__batch1","day3_vs_control","PAG1",-0.141840636044796
"69_2__batch1","day3_vs_control","DLD",-0.159554127200108
"69_2__batch1","day3_vs_control","HERPUD1",-0.332315187629115
"69_2__batch1","day3_vs_control","MAPK10",0.0074510166151498
"69_2__batch1","day3_vs_control","NELFCD",0.0738198762489777
"69_2__batch1","day3_vs_control","RPS16",0.104027829084997
"69_2__batch1","day3_vs_control","MAP3K2",-0.200924478227467
"69_2__batch1","day3_vs_control","NUP133",-0.114946486743953
"69_2__batch1","day3_vs_control","CFDP1",0.0911394185327516
"69_2__batch1","day3_vs_control","GIGYF1",0.147691010601768
"69_2__batch1","day3_vs_control","PPP1R12B",0.0173990040129564
"69_2__batch1","day3_vs_control","KIAA1045",0.158562170107402
"69_2__batch1","day3_vs_control","BCL9",0.252791018250752
"69_2__batch1","day3_vs_control","IMPDH2",0.224274720467854
"69_2__batch1","day3_vs_control","ALS2",-0.0461592689366483
"69_2__batch1","day3_vs_control","CHMP5",-0.109343134851708
"69_2__batch1","day3_vs_control","PDHA1",0.0867239953453307
"69_2__batch1","day3_vs_control","HELZ",-0.0926828793810408
"69_2__batch1","day3_vs_control","SH3PXD2A",0.215234242167508
"69_2__batch1","day3_vs_control","GORASP2",-0.120790495903199
"69_2__batch1","day3_vs_control","MTND2P28",-0.414280468716264
"69_2__batch1","day3_vs_control","C14orf1",0.189234068166392
"69_2__batch1","day3_vs_control","ZFC3H1",-0.224824308211211
"69_2__batch1","day3_vs_control","GCN1L1",0.196654641460309
"69_2__batch1","day3_vs_control","SPG11",0.0548613207903923
"69_2__batch1","day3_vs_control","ELP2",-0.171404998443426
"69_2__batch1","day3_vs_control","DPY19L3",-0.170368617748689
"69_2__batch1","day3_vs_control","GPRIN2",0.246860298149082
"69_2__batch1","day3_vs_control","RALYL",-0.0340860609731841
"69_2__batch1","day3_vs_control","SUMO1",-0.121378150002727
"69_2__batch1","day3_vs_control","TXNRD1",-0.0615024877081805
"69_2__batch1","day3_vs_control","PCBP1",-0.0288682042170976
"69_2__batch1","day3_vs_control","LRRN1",-0.0968438610559978
"69_2__batch1","day3_vs_control","SGCB",-0.128363869785989
"69_2__batch1","day3_vs_control","SLC4A8",0.0442428889227315
"69_2__batch1","day3_vs_control","IP6K1",0.315774814276319
"69_2__batch1","day3_vs_control","DNMT1",0.237450887627803
"69_2__batch1","day3_vs_control","YIPF3",0.195346787498892
"69_2__batch1","day3_vs_control","RAB11FIP2",-0.157479470237149
"69_2__batch1","day3_vs_control","FAM117B",0.134877538092271
"69_2__batch1","day3_vs_control","LIMK2",0.415005551880292
"69_2__batch1","day3_vs_control","TMEM9",0.089527401886567
"69_2__batch1","day3_vs_control","EZH1",0.104710617881395
"69_2__batch1","day3_vs_control","EXOSC10",0.138150073923775
"69_2__batch1","day3_vs_control","TBC1D9B",0.323078004433695
"69_2__batch1","day3_vs_control","ACAP3",0.256953074231573
"69_2__batch1","day3_vs_control","UBE4B",0.0435336302052427
"69_2__batch1","day3_vs_control","SF3A3",-0.087242888570584
"69_2__batch1","day3_vs_control","USP15",-0.286731569988595
"69_2__batch1","day3_vs_control","DAG1",0.153083901360045
"69_2__batch1","day3_vs_control","TMX2",-0.0658354678797046
"69_2__batch1","day3_vs_control","PHF20L1",-0.203565802398375
"69_2__batch1","day3_vs_control","RRN3",-0.115608931960331
"69_2__batch1","day3_vs_control","C9orf72",-0.275575455550875
"69_2__batch1","day3_vs_control","CEP41",-0.0334632491217661
"69_2__batch1","day3_vs_control","ATP6V1D",-0.0753340694695801
"69_2__batch1","day3_vs_control","SRPR",0.0105523338776869
"69_2__batch1","day3_vs_control","PRR14L",0.0794586336089349
"69_2__batch1","day3_vs_control","MPPED2",-0.000152699509209597
"69_2__batch1","day3_vs_control","UBE2E1",-0.195505740393761
"69_2__batch1","day3_vs_control","GREB1",0.183657212049674
"69_2__batch1","day3_vs_control","CDC27",-0.183511646009354
"69_2__batch1","day3_vs_control","DMTN",0.307084309351342
"69_2__batch1","day3_vs_control","ATG2B",-0.0692713130600939
"69_2__batch1","day3_vs_control","SHOC2",-0.170584325893223
"69_2__batch1","day3_vs_control","AAGAB",-0.0644335326338865
"69_2__batch1","day3_vs_control","EXOC7",0.326259478734674
"69_2__batch1","day3_vs_control","FLVCR1",-0.253588299403429
"69_2__batch1","day3_vs_control","MBOAT7",0.184944819460105
"69_2__batch1","day3_vs_control","FRYL",-0.14814318626668
"69_2__batch1","day3_vs_control","ELMOD2",-0.324013504120215
"69_2__batch1","day3_vs_control","BACH2",0.0687873700110639
"69_2__batch1","day3_vs_control","SLC7A1",-0.361805754181725
"69_2__batch1","day3_vs_control","MMP24",0.294874586860747
"69_2__batch1","day3_vs_control","CECR6",0.231298396474488
"69_2__batch1","day3_vs_control","HMG20A",0.0304738050633322
"69_2__batch1","day3_vs_control","BAALC",0.124249950707716
"69_2__batch1","day3_vs_control","HECTD2",-0.174551094566674
"69_2__batch1","day3_vs_control","RPS6KL1",0.218563753784974
"69_2__batch1","day3_vs_control","CD276",0.18462985246795
"69_2__batch1","day3_vs_control","RNF167",0.184911931022054
"69_2__batch1","day3_vs_control","C11orf57",-0.137574234939336
"69_2__batch1","day3_vs_control","RALGAPA2",0.213475114106778
"69_2__batch1","day3_vs_control","PRPF39",-0.248245463024752
"69_2__batch1","day3_vs_control","MRPS21",0.140513689512295
"69_2__batch1","day3_vs_control","PRKCSH",0.211339083080542
"69_2__batch1","day3_vs_control","CMAS",-0.150171673712494
"69_2__batch1","day3_vs_control","ZBTB41",-0.309683888539553
"69_2__batch1","day3_vs_control","PSMD10",-0.16573568800705
"69_2__batch1","day3_vs_control","ZNF518A",-0.109270466345048
"69_2__batch1","day3_vs_control","PSD",0.329686918620599
"69_2__batch1","day3_vs_control","CTNNA1",0.0228354319495399
"69_2__batch1","day3_vs_control","PRKCI",-0.136271010889351
"69_2__batch1","day3_vs_control","EFTUD2",0.260698891766435
"69_2__batch1","day3_vs_control","DCTN3",0.317032738464496
"69_2__batch1","day3_vs_control","LINC00667",-0.0701715813693866
"69_2__batch1","day3_vs_control","TUFM",0.419759943694052
"69_2__batch1","day3_vs_control","SCAI",-0.0947850112667918
"69_2__batch1","day3_vs_control","FAM49A",-0.100556733053523
"69_2__batch1","day3_vs_control","ABCA5",-0.155651132381257
"69_2__batch1","day3_vs_control","GOLGA2",0.0119452394380311
"69_2__batch1","day3_vs_control","TFG",-0.029709216147376
"69_2__batch1","day3_vs_control","RRP1B",0.106003921180605
"69_2__batch1","day3_vs_control","PAX6",0.0604384905484192
"69_2__batch1","day3_vs_control","COL6A1",-0.18713091878219
"69_2__batch1","day3_vs_control","RPS5",0.244045920838962
"69_2__batch1","day3_vs_control","ZNF91",-0.138155881283621
"69_2__batch1","day3_vs_control","COX7B",0.00679798933818354
"69_2__batch1","day3_vs_control","QARS",0.21676287233381
"69_2__batch1","day3_vs_control","DGKD",0.301510020948706
"69_2__batch1","day3_vs_control","NUTF2",0.190582587245895
"69_2__batch1","day3_vs_control","NAA50",-0.227230123157778
"69_2__batch1","day3_vs_control","LSM14A",-0.0518071615583171
"69_2__batch1","day3_vs_control","SRP54",-0.285605616737209
"69_2__batch1","day3_vs_control","NALCN",-0.13977723293562
"69_2__batch1","day3_vs_control","MTA2",0.0799899361808407
"69_2__batch1","day3_vs_control","YEATS2",0.116035968766253
"69_2__batch1","day3_vs_control","KLHL36",0.0656716079481985
"69_2__batch1","day3_vs_control","ZFYVE16",-0.232482166746918
"69_2__batch1","day3_vs_control","KIAA1841",-0.108891330601269
"69_2__batch1","day3_vs_control","STAG2",-0.304332138593349
"69_2__batch1","day3_vs_control","SUPT20H",-0.0319045900968469
"69_2__batch1","day3_vs_control","DNAJC7",0.0590608317094894
"69_2__batch1","day3_vs_control","GGNBP2",-0.0818579414999654
"69_2__batch1","day3_vs_control","SLC8A2",0.120046217134838
"69_2__batch1","day3_vs_control","RNF14",-0.115177301584584
"69_2__batch1","day3_vs_control","HS6ST2",-0.311597694917875
"69_2__batch1","day3_vs_control","HIVEP2",0.159283145075197
"69_2__batch1","day3_vs_control","TSC2",0.442983296007386
"69_2__batch1","day3_vs_control","BZW2",0.0466061119877477
"69_2__batch1","day3_vs_control","SEMA4C",0.117520869833902
"69_2__batch1","day3_vs_control","DPF2",0.225831881365636
"69_2__batch1","day3_vs_control","SMEK1",-0.28004178681004
"69_2__batch1","day3_vs_control","CDKN2D",0.184906051232142
"69_2__batch1","day3_vs_control","AGPAT5",-0.10076435607437
"69_2__batch1","day3_vs_control","RASA1",-0.173883128599693
"69_2__batch1","day3_vs_control","RAPGEF6",-0.155961474466711
"69_2__batch1","day3_vs_control","DOK4",0.184953433474542
"69_2__batch1","day3_vs_control","CIZ1",0.254669491161946
"69_2__batch1","day3_vs_control","UBE4A",-0.0176272805627367
"69_2__batch1","day3_vs_control","NSMF",0.371982201344769
"69_2__batch1","day3_vs_control","DYRK2",-0.0325478924974956
"69_2__batch1","day3_vs_control","ARPC3",-0.0808329117582609
"69_2__batch1","day3_vs_control","ATRNL1",-0.149830313020194
"69_2__batch1","day3_vs_control","NUDT11",-0.0819700209891181
"69_2__batch1","day3_vs_control","NARF",0.241438615132965
"69_2__batch1","day3_vs_control","KIAA0947",-0.0997116706489969
"69_2__batch1","day3_vs_control","ZNF706",-0.0516499827490584
"69_2__batch1","day3_vs_control","DLG5",0.446152270512528
"69_2__batch1","day3_vs_control","UNC79",0.172220202966615
"69_2__batch1","day3_vs_control","LIMCH1",-0.0891082852385185
"69_2__batch1","day3_vs_control","YTHDF3",-0.159500207669989
"69_2__batch1","day3_vs_control","MAP3K12",0.31159359095771
"69_2__batch1","day3_vs_control","XPNPEP1",0.00253640031387015
"69_2__batch1","day3_vs_control","VLDLR",-0.293557213630798
"69_2__batch1","day3_vs_control","CDK5R2",0.122969257164451
"69_2__batch1","day3_vs_control","CPT1C",0.301340972831524
"69_2__batch1","day3_vs_control","ATM",-0.222063045439736
"69_2__batch1","day3_vs_control","RNF20",0.0412434777700827
"69_2__batch1","day3_vs_control","DUSP8",0.293297629048661
"69_2__batch1","day3_vs_control","YPEL5",-0.231349424297395
"69_2__batch1","day3_vs_control","MBD1",0.155091441848755
"69_2__batch1","day3_vs_control","DLST",0.162829433841756
"69_2__batch1","day3_vs_control","RPLP1",0.125075002774016
"69_2__batch1","day3_vs_control","PPP1R12A",-0.218643005552162
"69_2__batch1","day3_vs_control","PLCB1",-0.0590098505190912
"69_2__batch1","day3_vs_control","DSTYK",-0.0480121160539877
"69_2__batch1","day3_vs_control","FAM177A1",-0.312798581139068
"69_2__batch1","day3_vs_control","EGLN1",-0.138342679598933
"69_2__batch1","day3_vs_control","TXLNG",-0.217643481279303
"69_2__batch1","day3_vs_control","PPP2R5B",0.168922288347764
"69_2__batch1","day3_vs_control","LRCH2",-0.208552153746499
"69_2__batch1","day3_vs_control","EIF3I",0.19365705848522
"69_2__batch1","day3_vs_control","CAPZA2",-0.174797134261324
"69_2__batch1","day3_vs_control","PEX1",-0.158355334108675
"69_2__batch1","day3_vs_control","DIRAS2",-0.0175218564233433
"69_2__batch1","day3_vs_control","REV1",-0.109265795793315
"69_2__batch1","day3_vs_control","GOLGA7B",0.21244970465672
"69_2__batch1","day3_vs_control","PPM1B",-0.133116040282601
"69_2__batch1","day3_vs_control","COPS3",-0.129485584264408
"69_2__batch1","day3_vs_control","SLC25A12",-0.00968212622735898
"69_2__batch1","day3_vs_control","SSFA2",-0.319545520125684
"69_2__batch1","day3_vs_control","DR1",-0.204949784595033
"69_2__batch1","day3_vs_control","PHF10",-0.129953669216935
"69_2__batch1","day3_vs_control","GNAI2",0.273982206249139
"69_2__batch1","day3_vs_control","CCDC82",-0.206067078755504
"69_2__batch1","day3_vs_control","LMBR1L",0.1670282257029
"69_2__batch1","day3_vs_control","NAP1L2",-0.119668108882422
"69_2__batch1","day3_vs_control","TTC9",0.156458432550005
"69_2__batch1","day3_vs_control","DNAJB11",-0.20360238616917
"69_2__batch1","day3_vs_control","TBC1D24",-0.0680808617262052
"69_2__batch1","day3_vs_control","TMEM106B",-0.404791906626278
"69_2__batch1","day3_vs_control","PPIG",-0.233293736825422
"69_2__batch1","day3_vs_control","MCM3AP",0.227803898016465
"69_2__batch1","day3_vs_control","PTCD3",-0.0896112852327757
"69_2__batch1","day3_vs_control","TRAPPC6B",-0.190591974128118
"69_2__batch1","day3_vs_control","PRPF6",0.252780386709937
"69_2__batch1","day3_vs_control","MORN4",0.151197368207049
"69_2__batch1","day3_vs_control","RP11-159D12.2",0.048660433653259
"69_2__batch1","day3_vs_control","RPL41",0.321695914656869
"69_2__batch1","day3_vs_control","EXT2",-0.0152827637663471
"69_2__batch1","day3_vs_control","LONP2",0.0530375425306069
"69_2__batch1","day3_vs_control","TXNDC15",-0.083775267553774
"69_2__batch1","day3_vs_control","DCTN5",0.134723179803716
"69_2__batch1","day3_vs_control","LRRC59",-0.103262655058076
"69_2__batch1","day3_vs_control","VEZF1",-0.0062078814903721
"69_2__batch1","day3_vs_control","MIDN",0.140618421128384
"69_2__batch1","day3_vs_control","LZTS3",0.187162423921057
"69_2__batch1","day3_vs_control","RRAGB",0.00982439002403801
"69_2__batch1","day3_vs_control","KLHL12",0.0385387466159148
"69_2__batch1","day3_vs_control","KIAA0430",0.00300025939249515
"69_2__batch1","day3_vs_control","PSMA7",0.00899204224624839
"69_2__batch1","day3_vs_control","EML4",-0.022741918424785
"69_2__batch1","day3_vs_control","SH3BP2",0.261407383547775
"69_2__batch1","day3_vs_control","SUGT1",-0.219750070554239
"69_2__batch1","day3_vs_control","VOPP1",0.138078271806322
"69_2__batch1","day3_vs_control","IARS2",-0.175797660725291
"69_2__batch1","day3_vs_control","TNFRSF21",0.0383048281921159
"69_2__batch1","day3_vs_control","ARHGAP23",0.107112591519748
"69_2__batch1","day3_vs_control","TMEM33",-0.278124657012262
"69_2__batch1","day3_vs_control","ZC3H15",-0.181679866198849
"69_2__batch1","day3_vs_control","LMAN1",-0.293695525909571
"69_2__batch1","day3_vs_control","CTCF",0.0717779016777609
"69_2__batch1","day3_vs_control","KCTD10",0.0684844540012879
"69_2__batch1","day3_vs_control","SMARCB1",0.356590345976151
"69_2__batch1","day3_vs_control","ZFP91",-0.195072452235321
"69_2__batch1","day3_vs_control","SNAPC3",-0.209213948928973
"69_2__batch1","day3_vs_control","DHX30",0.246369463261743
"69_2__batch1","day3_vs_control","ACSL1",-0.0292106597268109
"69_2__batch1","day3_vs_control","CDK13",-0.105623458394495
"69_2__batch1","day3_vs_control","YTHDF2",-0.0781653157711553
"69_2__batch1","day3_vs_control","H1F0",-0.402606456652755
"69_2__batch1","day3_vs_control","UBE2G2",0.0449857792664279
"69_2__batch1","day3_vs_control","PCNT",0.0254737380749415
"69_2__batch1","day3_vs_control","NCSTN",0.153902627183443
"69_2__batch1","day3_vs_control","CUL2",-0.218010228794771
"69_2__batch1","day3_vs_control","RPL21",-0.119257805816066
"69_2__batch1","day3_vs_control","TMEM169",-0.0281276429105528
"69_2__batch1","day3_vs_control","ZNF770",-0.037345117593123
"69_2__batch1","day3_vs_control","SRSF4",0.189985189882611
"69_2__batch1","day3_vs_control","MSH6",-0.245738150457299
"69_2__batch1","day3_vs_control","RP11-252A24.7",-0.119817354400912
"69_2__batch1","day3_vs_control","BAI2",0.230610397555431
"69_2__batch1","day3_vs_control","STK36",0.109937964338441
"69_2__batch1","day3_vs_control","RIMS2",0.0222650193173433
"69_2__batch1","day3_vs_control","CKB",0.150213546279204
"69_2__batch1","day3_vs_control","RAB8B",-0.185132011688747
"69_2__batch1","day3_vs_control","MAOA",-0.0108425811899817
"69_2__batch1","day3_vs_control","TMEM183A",0.0307632999599523
"69_2__batch1","day3_vs_control","SUCLA2",-0.13747169545384
"69_2__batch1","day3_vs_control","MIR600HG",0.331697306754403
"69_2__batch1","day3_vs_control","ALG13",-0.0192694637624538
"69_2__batch1","day3_vs_control","PANX1",-0.0450691607448643
"69_2__batch1","day3_vs_control","AKAP1",0.0422673192364229
"69_2__batch1","day3_vs_control","CRKL",0.0112908266595291
"69_2__batch1","day3_vs_control","ESYT2",-0.127545741800034
"69_2__batch1","day3_vs_control","UBE2O",0.242079791850669
"69_2__batch1","day3_vs_control","RLF",-0.316625300855007
"69_2__batch1","day3_vs_control","MAGI2",0.0735859923491908
"69_2__batch1","day3_vs_control","AP3M2",0.0920864643456571
"69_2__batch1","day3_vs_control","KCTD20",0.0169270650746842
"69_2__batch1","day3_vs_control","RPL26",-0.0679548598192952
"69_2__batch1","day3_vs_control","COPS2",-0.203168928914144
"69_2__batch1","day3_vs_control","HDGF",0.154549654406862
"69_2__batch1","day3_vs_control","LDOC1",0.336446757427277
"69_2__batch1","day3_vs_control","ZFYVE20",0.0123252266119795
"69_2__batch1","day3_vs_control","RBM17",-0.154028760745197
"69_2__batch1","day3_vs_control","RHOT1",-0.163344122256699
"69_2__batch1","day3_vs_control","ZNF197",-0.050968761304528
"69_2__batch1","day3_vs_control","ABL2",0.0484612114922776
"69_2__batch1","day3_vs_control","FOXG1",-1.38357510756232
"69_2__batch1","day3_vs_control","MAP9",-0.27046850413058
"69_2__batch1","day3_vs_control","GGH",-0.507630870641922
"69_2__batch1","day3_vs_control","SRRT",0.296694803012878
"69_2__batch1","day3_vs_control","TBCB",0.420211489531603
"69_2__batch1","day3_vs_control","GALC",-0.218793469002369
"69_2__batch1","day3_vs_control","RALA",-0.114351868239137
"69_2__batch1","day3_vs_control","DACT3",0.167556825375884
"69_2__batch1","day3_vs_control","KIAA0319",-0.0732827213670273
"69_2__batch1","day3_vs_control","H2AFZ",-0.470436956063839
"69_2__batch1","day3_vs_control","PPT1",-0.159121135282719
"69_2__batch1","day3_vs_control","FBXO3",-0.0632799890330649
"69_2__batch1","day3_vs_control","FBXO42",-0.0170030231960414
"69_2__batch1","day3_vs_control","MAP4K3",-0.148949460861074
"69_2__batch1","day3_vs_control","FAM160B1",-0.241361137993913
"69_2__batch1","day3_vs_control","RAB5A",-0.258940455914091
"69_2__batch1","day3_vs_control","N4BP2",-0.18791506810023
"69_2__batch1","day3_vs_control","UNC80",-0.131318899012278
"69_2__batch1","day3_vs_control","ATP6V1G1",-0.0526234574870212
"69_2__batch1","day3_vs_control","GGT7",0.227760013947
"69_2__batch1","day3_vs_control","PPP3R1",-0.143875108083662
"69_2__batch1","day3_vs_control","PSMF1",0.196493508925215
"69_2__batch1","day3_vs_control","BTN2A1",0.0736857056249374
"69_2__batch1","day3_vs_control","SOX12",0.195955070497643
"69_2__batch1","day3_vs_control","KPNA5",-0.304762502911419
"69_2__batch1","day3_vs_control","CUX1",0.246388390184237
"69_2__batch1","day3_vs_control","ZFYVE27",0.171639103304223
"69_2__batch1","day3_vs_control","LONRF1",-0.208637982842157
"69_2__batch1","day3_vs_control","RSPRY1",-0.0483471249763205
"69_2__batch1","day3_vs_control","LRRC41",0.265171578201464
"69_2__batch1","day3_vs_control","PIK3CA",-0.193943415243822
"69_2__batch1","day3_vs_control","SIK2",0.0901473380187827
"69_2__batch1","day3_vs_control","VPS36",-0.0883040481029269
"69_2__batch1","day3_vs_control","SERPINE2",-0.198617908203826
"69_2__batch1","day3_vs_control","TRAPPC10",0.0828668826929846
"69_2__batch1","day3_vs_control","CCNL1",-0.319993275768859
"69_2__batch1","day3_vs_control","PHF6",-0.146022275674499
"69_2__batch1","day3_vs_control","DTNA",-0.146526709344501
"69_2__batch1","day3_vs_control","TKT",0.235196638798888
"69_2__batch1","day3_vs_control","PAQR3",-0.323583587957676
"69_2__batch1","day3_vs_control","KCNA6",0.0669176745986331
"69_2__batch1","day3_vs_control","PCNXL2",0.209365076314603
"69_2__batch1","day3_vs_control","CEP290",-0.177907709137894
"69_2__batch1","day3_vs_control","LRIG2",-0.104897539278793
"69_2__batch1","day3_vs_control","ZNF146",-0.0974009716811004
"69_2__batch1","day3_vs_control","ARL8B",-0.255376406940682
"69_2__batch1","day3_vs_control","HECW1",0.250639694180165
"69_2__batch1","day3_vs_control","ZFP28",-0.031277850156723
"69_2__batch1","day3_vs_control","CTDNEP1",0.0129441630310385
"69_2__batch1","day3_vs_control","ZNRF1",0.148339980771789
"69_2__batch1","day3_vs_control","GON4L",0.108019842373569
"69_2__batch1","day3_vs_control","WARS",0.133833828560244
