"symbol","statistic"
"RRP1",2.94695325380898
"ALYREF",2.94680621705596
"CCDC101",2.94638185592904
"KIF17",2.94258501099205
"C16orf45",2.93914634393221
"TIMM22",2.9380377120719
"KIF21B",2.93797930170573
"SNCB",2.93790836532188
"UBTF",2.93466990009565
"SMARCB1",2.93460194613782
"MAD1L1",2.93373418011604
"NEURL",2.9303747623145
"DGCR9",2.92922011629651
"SPTBN2",2.92906306795206
"SAMD14",2.92827315242592
"ELOF1",2.92650108404386
"SEPW1",2.92370632099792
"GSTP1",2.92182649718136
"PSMB7",2.92086198823974
"MYO18A",2.92061778089347
"CNIH2",2.91979303403682
"TP53I3",2.91939320955353
"STK32B",2.90879296158542
"CELF3",2.90869511933172
"LIMK2",2.90730581592819
"NDUFB11",2.90675663091312
"TNIP1",2.90610341996597
"HMGA1",2.90468638050907
"RANGAP1",2.90322153605979
"C21orf67",2.90188930503337
"HSPBP1",2.89867754701158
"UBC",2.8927815442832
"UBALD1",2.89233437211673
"SCMH1",2.89162110868591
"WDR83OS",2.89161713123706
"CHRNB2",2.88988299525275
"AP2S1",2.88564142128214
"BOP1",2.88075122357595
"ROGDI",2.88018833847239
"C7orf55",2.87903142152625
"MRPS18A",2.87770874804089
"PFDN1",2.87740776686206
"PDK2",2.87647707378157
"LPHN1",2.87618126657791
"C20orf27",2.87221960587254
"ATAT1",2.87128143306996
"CCT5",2.87122347539142
"DCXR",2.87039651014643
"ARPC1A",2.86993704286816
"NYAP1",2.86847665918232
"UBA1",2.86794289110237
"PATZ1",2.86651178266702
"NR2C2AP",2.86563686004325
"ATP5G2",2.86427294631448
"SPRYD3",2.86242359477105
"DPF3",2.86106244628111
"MMP24",2.85827326201071
"RUVBL2",2.85570405959475
"TCN2",2.85258700560343
"RPL41",2.851614675545
"CEND1",2.8505668380488
"NOC2L",2.85053684339643
"AP1M1",2.85051903921219
"RAB36",2.85047293663115
"WBP2",2.84898535357481
"RSG1",2.84838348708541
"CCDC94",2.84813146101271
"ZNF777",2.84735752138931
"FIBP",2.8469789756122
"DUSP26",2.84551523955128
"MYL6B",2.84497745479614
"MYEOV2",2.84383669750455
"STRA13",2.84280601612545
"LIMK1",2.83964585938793
"C14orf79",2.83932456929779
"FN3K",2.83851478677
"ARHGAP1",2.83752911913823
"RPL7A",2.83724858230209
"SLC25A1",2.83679194056309
"MFN2",2.83615989345053
"GALNT9",2.83474843380014
"IRF2BP1",2.83473953444966
"UBA52",2.83396870533993
"MCAT",2.83322492217762
"CACNB3",2.83193177643286
"DCHS1",2.82734066346915
"IGFBP2",2.82645883245804
"DIRAS1",2.82586618423109
"KCNQ2",2.82481397150513
"GMDS",2.82168135808189
"EIF3K",2.82104411539611
"RAB5C",2.81861409400073
"PPP1R9B",2.8183225417036
"ATP6V1F",2.81816652580659
"PNMAL2",2.81519124409811
"RPS2",2.81462696180647
"DEF6",2.81003111682154
"SZRD1",2.80988673568302
"SH2B2",2.80773042947763
"WDTC1",2.80579993767417
"C11orf68",2.80436741716323
"ECHS1",2.80400829312554
"CCDC71",2.80395250963847
"TOMM40L",2.80318521401193
"LAMTOR1",2.8020013074812
"SEPT9",2.80116158512029
"EXOSC5",2.80094919923462
"EIF3I",2.79935422924294
"LAMTOR2",2.79484826672157
"CAMK1",2.79484592660614
"ARFGAP2",2.794539913656
"ARMC7",2.79407838180965
"EVI5L",2.79294933568131
"ZYX",2.79232307192891
"HK1",2.79085515709394
"PC",2.78826046442657
"C12orf52",2.78781741905553
"AKT1",2.7859478809367
"RP11-438H8.8",2.78532336208536
"DTX1",2.78367423125546
"C16orf13",2.78329387702211
"CLN6",2.78086078564657
"SPAG7",2.78035407147378
"PQBP1",2.78005623047567
"FRS3",2.77691925582841
"RP11-247C2.2",2.77608074003417
"POLD2",2.77569356606042
"RAP1GAP",2.77533494684345
"CEP170B",2.77430887432154
"NCDN",2.77390010560991
"CHMP6",2.77133999771453
"UBE2L6",2.77093912533943
"MYL6",2.77092348453951
"AP1S1",2.77049499849641
"DNAJC5",2.77023291962128
"CDC34",2.76848659601429
"SLC35A4",2.76766932526246
"UQCR10",2.76345384420509
"PYGB",2.76141663007195
"AAMP",2.76095993732979
"FBXO41",2.76058653877813
"LASP1",2.75726682345644
"MRPL14",2.75613412746676
"SRCAP",2.75443796427768
"ZNF316",2.74855139962824
"SBNO2",2.74795419706641
"DKFZP761J1410",2.74785255501136
"UBXN6",2.74710636777762
"CDK16",2.74649019519552
"PCIF1",2.7458501747049
"SHISA4",2.7458154089686
"ATN1",2.74494616302621
"CD2BP2",2.74487058023283
"NBL1",2.74467493675383
"TOMM40",2.74450607091795
"ARL2",2.74373980015452
"MARCH2",2.7413499129904
"AGAP3",2.73976796179144
"RPSA",2.7386911834844
"ARMC6",2.73825788945946
"REXO4",2.73822730075436
"ZMIZ2",2.73764146707746
"RNF157",2.73650567536081
"SGTA",2.73621153293209
"MATK",2.73432175790296
"SPATA33",2.73124636776027
"MGAT3",2.73055675898333
"AP006621.1",2.73044125386335
"BCL7B",2.72973110135038
"CPSF1",2.72818850772306
"PMVK",2.72572717532172
"SLC27A3",2.72513632410481
"UBE2M",2.72483603409723
"CKB",2.72468632143505
"APEH",2.72280058348102
"DMWD",2.7216543522959
"CNDP2",2.72094201612069
"PRPF6",2.72014450148987
"RNF187",2.71990725213936
"TKT",2.71975807542175
"NOVA2",2.71889836959227
"IGLON5",2.71802049919312
"DCAF15",2.71725321277421
"PAQR4",2.71425512729541
"ATP5J2",2.71274815318671
"AC007292.6",2.71121874680711
"CES2",2.71093803838826
"NDUFA8",2.71090760359329
"BAP1",2.70947696242146
"RGAG4",2.70848425129898
"TRMT61A",2.70829104014803
"KAT5",2.70825140627578
"MRPL27",2.70760722234052
"C3orf18",2.7073379555989
"SLC25A6",2.70653174569342
"TIMM17B",2.70607206475681
"GNAI2",2.70414034248559
"PI4KB",2.70382630190361
"TBKBP1",2.70321753610597
"NAPA",2.70162959886467
"PPP2R5D",2.69838822494889
"LRRC10B",2.69621562456691
"DBN1",2.69570960262584
"PNKD",2.69519526486933
"CSK",2.69133615569823
"FZR1",2.69110756963813
"SLC25A23",2.68820114682469
"SPRN",2.68697456824274
"GCHFR",2.68424308286099
"STK32C",2.68232554618842
"TMEM151B",2.68199868792027
"AAR2",2.68157697933383
"RNF123",2.68138503099035
"IDH2",2.68130598505731
"WDR34",2.68091435007892
"PFN1",2.67990610058505
"GRHPR",2.67982001812411
"MGLL",2.67847062890654
"SLC25A22",2.67592351549175
"ZNF768",2.67491079371831
"NUDC",2.67490740965583
"PRKACA",2.67460731116361
"TRAF2",2.67414668541645
"HMGB1P5",2.67367816750918
"RSPO4",2.67191490147125
"BAG6",2.67168590183078
"MGRN1",2.67049787415334
"PSMC5",2.67012435542031
"OLFM2",2.66883145381228
"OPA3",2.66826784351355
"SH3GLB2",2.66632449399433
"MED18",2.66532163605701
"PDAP1",2.66491073679002
"DHX37",2.66375464536734
"RP11-49C24.1",2.66306681539903
"SMAD7",2.6611630092439
"HRH3",2.65989273079669
"IMPDH1",2.65625957762355
"NKAIN1",2.65541129197427
"SLC27A4",2.65390367694871
"RFC2",2.65333591365194
"URM1",2.6515895637639
"APBA2",2.65011632453587
"MVB12B",2.65004535653261
"CCT7",2.64876452749843
"GPRIN1",2.64826116836565
"ATOX1",2.64811903519953
"DLG4",2.64797661840691
"POLR2F",2.64580034634018
"MAP3K10",2.64501227518049
"NANOS3",2.64499944377552
"SHROOM2",2.64373025579733
"DDX49",2.64264150805202
"MAPK8IP2",2.64155879455565
"C8orf82",2.64016911514868
"LGI3",2.63771830471187
"RPL35",2.63688320219919
"TBC1D10B",2.63524626534257
"MVK",2.6333629479514
"CYB5R3",2.63301409503737
"PITPNM2",2.63296413973948
"RTN2",2.63029940214121
