"gene_id","symbol","mean_normalized_count","selected"
"ENSG00000244752.2","CRYBB2",8.95280279667233,TRUE
"ENSG00000154589.2","LY96",8.95163991204791,TRUE
"ENSG00000238180.1","AC017079.4",8.95016129623895,TRUE
"ENSG00000273350.1","RP4-539M6.20",8.94775770324544,TRUE
"ENSG00000254560.1","RP11-1L12.3",8.94342178913219,TRUE
"ENSG00000233661.1","SPIN4-AS1",8.94336681697863,TRUE
"ENSG00000223963.2","PRKRIRP8",8.93798714317723,TRUE
"ENSG00000149633.7","KIAA1755",8.93778183552126,TRUE
"ENSG00000100181.17","TPTEP1",8.93769454147874,TRUE
"ENSG00000251408.1","RP11-586D19.2",8.93317257921544,TRUE
"ENSG00000262434.1","RP11-676J12.8",8.93119733842616,TRUE
"ENSG00000236496.2","RP11-255J3.2",8.91864727425039,TRUE
"ENSG00000264187.1","RP11-45M22.4",8.91191860568009,TRUE
"ENSG00000260423.1","RP13-735L24.1",8.91127843143046,TRUE
"ENSG00000252892.1","RNU6-548P",8.90887334922736,TRUE
"ENSG00000105668.3","UPK1A",8.90865489122992,TRUE
"ENSG00000178394.3","HTR1A",8.90604071974741,TRUE
"ENSG00000154874.10","CCDC144B",8.90516212895015,TRUE
"ENSG00000226862.1","RP11-569A11.1",8.89769227244222,TRUE
"ENSG00000141506.9","PIK3R5",8.89692879662838,TRUE
"ENSG00000004799.7","PDK4",8.89526715165807,TRUE
"ENSG00000206685.1","RNU6-1189P",8.88705213995869,TRUE
"ENSG00000233030.2","RP11-196G18.3",8.88350974396769,TRUE
"ENSG00000170209.4","ANKK1",8.88311611899661,TRUE
"ENSG00000227208.1","LINC00552",8.87990687636351,TRUE
"ENSG00000242457.1","RBBP4P2",8.87923756281288,TRUE
"ENSG00000179178.6","TMEM125",8.87844312333382,TRUE
"ENSG00000135476.7","ESPL1",8.87755347593631,TRUE
"ENSG00000263515.1","MIR548AN",8.87371727687126,TRUE
"ENSG00000212536.1","RNA5SP474",8.87311468818956,TRUE
"ENSG00000260249.2","RP11-401P9.5",8.87111116742273,TRUE
"ENSG00000234161.1","PABPC5-AS1",8.87008458718124,TRUE
"ENSG00000255910.1","RP11-405A12.2",8.86788043570944,TRUE
"ENSG00000163421.4","PROK2",8.85779890203239,TRUE
"ENSG00000196993.4","NPIPB9",8.85632159511082,TRUE
"ENSG00000228251.1","AC012442.6",8.85044445626147,TRUE
"ENSG00000204622.6","HLA-J",8.84613322207177,TRUE
"ENSG00000270720.1","RP11-84C13.2",8.83989157467503,TRUE
"ENSG00000231942.3","HNRNPA1P36",8.83761350446786,TRUE
"ENSG00000120341.14","SEC16B",8.83314663596196,TRUE
"ENSG00000245067.2","IGFBP7-AS1",8.83082891306526,TRUE
"ENSG00000253605.1","HNRNPA1P38",8.82863224619743,TRUE
"ENSG00000257660.1","RP11-579D7.4",8.82653087567362,TRUE
"ENSG00000272479.1","RP11-301G7.1",8.82280923833205,TRUE
"ENSG00000258458.1","CTD-2555K7.2",8.82056026413538,TRUE
"ENSG00000196844.4","PATE2",8.82006614759425,TRUE
"ENSG00000227848.1","SUCLA2-AS1",8.8174667487708,TRUE
"ENSG00000124664.6","SPDEF",8.81092861248568,TRUE
"ENSG00000251988.1","RNU4ATAC18P",8.80983718341924,TRUE
"ENSG00000212460.1","RNU6-460P",8.80941908035915,TRUE
"ENSG00000266933.1","AC005775.2",8.80640696956146,TRUE
"ENSG00000255020.1","AF131216.5",8.80110081772094,TRUE
"ENSG00000248863.2","RP11-83A24.1",8.80034716244042,TRUE
"ENSG00000271555.1","CTD-3214K23.1",8.79586457022721,TRUE
"ENSG00000252768.1","RNU6-856P",8.79571039831058,TRUE
"ENSG00000236937.2","PTGES3P4",8.79563051619192,TRUE
"ENSG00000228407.2","RP4-800M22.1",8.78469522448504,TRUE
"ENSG00000260781.1","ARHGAP23P1",8.78435871443622,TRUE
"ENSG00000198624.8","CCDC69",8.7790259086418,TRUE
"ENSG00000236654.2","AC079780.3",8.77785472629508,TRUE
"ENSG00000259839.1","RP11-491F9.6",8.77771210264886,TRUE
"ENSG00000226340.1","AC105402.3",8.7760507020129,TRUE
"ENSG00000249464.1","RP11-93L9.1",8.76390861293647,TRUE
"ENSG00000219201.3","RP11-181C21.4",8.76146028424691,TRUE
"ENSG00000235716.1","KRT18P46",8.76047247293138,TRUE
"ENSG00000266174.1","MIR4666A",8.76011269259083,TRUE
"ENSG00000251451.1","GS1-124K5.6",8.75776788246754,TRUE
"ENSG00000224261.2","RP11-179G5.1",8.75013788982314,TRUE
"ENSG00000255504.1","RP11-788M5.3",8.74291545477621,TRUE
"ENSG00000174137.8","FAM53A",8.7426021644901,TRUE
"ENSG00000228237.1","EFCAB14-AS1",8.74115642819353,TRUE
"ENSG00000255651.2","RP11-466C23.4",8.73773869113145,TRUE
"ENSG00000224216.1","RP13-228J13.1",8.73677670566521,TRUE
"ENSG00000173157.12","ADAMTS20",8.73543348100223,TRUE
"ENSG00000048462.6","TNFRSF17",8.7349783361855,TRUE
"ENSG00000249928.2","UQCRBP3",8.73292834246233,TRUE
"ENSG00000230026.2","RP11-382D8.5",8.73118126779448,TRUE
"ENSG00000236811.1","GAPDHP2",8.72611977183134,TRUE
"ENSG00000250948.1","RP11-1079K10.2",8.72601599684332,TRUE
"ENSG00000228146.2","CASP16",8.72018108123519,TRUE
"ENSG00000266983.1","CTC-232P5.1",8.71776450215125,TRUE
"ENSG00000224237.1","MINOS1P3",8.71340050561922,TRUE
"ENSG00000261758.1","RP11-102M11.2",8.71321992940538,TRUE
"ENSG00000231934.1","RP4-610C12.1",8.71219266711602,TRUE
"ENSG00000232983.2","RP11-296L22.7",8.71044851668445,TRUE
"ENSG00000167207.7","NOD2",8.7030625254257,TRUE
"ENSG00000203321.2","RP11-197P3.4",8.70120772350458,TRUE
"ENSG00000269940.1","RP11-73M18.7",8.69809271706172,TRUE
"ENSG00000252334.1","RNU6-1337P",8.69729516479651,TRUE
"ENSG00000270876.1","CTC-523E23.8",8.69470923334195,TRUE
"ENSG00000239873.2","GAPDHP27",8.69282027020719,TRUE
"ENSG00000258735.1","LINC00637",8.69064245297418,TRUE
"ENSG00000273010.1","RP11-96K19.5",8.68278706076425,TRUE
"ENSG00000263834.1","MIR4635",8.68266822021346,TRUE
"ENSG00000227507.2","LTB",8.68185257435622,TRUE
"ENSG00000256030.1","CBX3P4",8.67654646565876,TRUE
"ENSG00000183844.12","FAM3B",8.67272083380566,TRUE
"ENSG00000249428.1","RP11-503N18.3",8.67178815869966,TRUE
"ENSG00000115956.9","PLEK",8.67145477551181,TRUE
"ENSG00000164188.4","RANBP3L",8.67092005428434,TRUE
"ENSG00000228350.1","RP11-148G20.1",8.66663668356318,TRUE
"ENSG00000273165.1","RP11-1057B6.1",8.66651951760844,TRUE
"ENSG00000153060.3","TEKT5",8.66456943519496,TRUE
"ENSG00000201457.1","SNORA55",8.66158289247292,TRUE
"ENSG00000225498.1","AC002064.5",8.65966088761276,TRUE
"ENSG00000205238.5","SPDYE2",8.65965917002151,TRUE
"ENSG00000176933.4","TOB2P1",8.65924824777132,TRUE
"ENSG00000178814.11","OPLAH",8.65836289787298,TRUE
"ENSG00000186481.11","ANKRD20A5P",8.65692020625556,TRUE
"ENSG00000213872.3","AC092798.2",8.65536010747191,TRUE
"ENSG00000257501.2","RP11-1016B18.1",8.6544035160047,TRUE
"ENSG00000143228.8","NUF2",8.6535234802886,TRUE
"ENSG00000261239.2","ANKRD26P1",8.65030822668723,TRUE
"ENSG00000200237.1","SNORA70",8.64663546535221,TRUE
"ENSG00000251450.1","CTC-459I6.1",8.6461451032104,TRUE
"ENSG00000271983.1","RP11-28H5.2",8.64588873728549,TRUE
"ENSG00000234841.3","RP11-119H12.4",8.64323894552916,TRUE
"ENSG00000183439.5","TRIM61",8.63740148620179,TRUE
"ENSG00000254563.1","RP11-673F18.1",8.63451735718412,TRUE
"ENSG00000251015.1","SLC25A30-AS1",8.62292598370992,TRUE
"ENSG00000196337.6","CGB7",8.6220611683068,TRUE
"ENSG00000238039.1","AF011889.2",8.61810056942485,TRUE
"ENSG00000233559.1","AC016831.7",8.61534312584468,TRUE
"ENSG00000261400.1","AC011525.2",8.61488837090884,TRUE
"ENSG00000259056.1","DUXAP1",8.6132007849252,TRUE
"ENSG00000161609.5","CCDC155",8.60772190965969,TRUE
"ENSG00000255260.1","CTD-3224I3.3",8.60664925166847,TRUE
"ENSG00000170312.11","CDK1",8.60564462770904,TRUE
"ENSG00000254877.1","RP11-142C4.4",8.60527455592191,TRUE
"ENSG00000226644.1","RP11-128M1.1",8.60323828704347,TRUE
"ENSG00000096088.12","PGC",8.60200862192344,TRUE
"ENSG00000177602.4","GSG2",8.600186648314,TRUE
"ENSG00000227077.2","AC107983.4",8.59604182175768,TRUE
"ENSG00000169903.6","TM4SF4",8.5949784036642,TRUE
"ENSG00000228124.1","RP1-122O8.7",8.59481323185272,TRUE
"ENSG00000258819.1","RP11-7F17.3",8.59301149651154,TRUE
"ENSG00000226191.3","RP11-438H8.8",8.57672770830541,TRUE
"ENSG00000259462.1","RP11-752G15.3",8.57545900091534,TRUE
"ENSG00000070193.4","FGF10",8.57384565020572,TRUE
"ENSG00000249961.5","CCDC79",8.57284783684962,TRUE
"ENSG00000166959.3","MS4A8",8.56756009232251,TRUE
"ENSG00000261656.1","CTD-2258A20.5",8.5664084977754,TRUE
"ENSG00000185681.8","MORN5",8.56629945884583,TRUE
"ENSG00000253894.1","RP11-45K10.2",8.56552125614971,TRUE
"ENSG00000224668.1","IPO8P1",8.5645785936845,TRUE
"ENSG00000242276.2","RPL5P3",8.56119463626654,TRUE
"ENSG00000251969.2","AL356776.1",8.55965755831102,TRUE
"ENSG00000126860.7","EVI2A",8.55704834569735,TRUE
"ENSG00000234661.2","CHL1-AS1",8.5552034188449,TRUE
"ENSG00000262692.1","CTD-3195I5.3",8.55449097266987,TRUE
"ENSG00000257875.1","RP11-263K4.1",8.55300279755571,TRUE
"ENSG00000235974.1","VN2R19P",8.5527008893747,TRUE
"ENSG00000266783.1","RP11-715F3.2",8.53936125382357,TRUE
"ENSG00000202000.1","RNU1-36P",8.53750988582308,TRUE
"ENSG00000256530.1","AC019294.1",8.53356590108336,TRUE
"ENSG00000254527.1","ENPP7P12",8.53004921624418,TRUE
"ENSG00000084674.9","APOB",8.52874156490496,TRUE
"ENSG00000223564.1","CYP4F32P",8.51926553752399,TRUE
"ENSG00000267026.1","RP11-92C4.3",8.51308430992953,TRUE
"ENSG00000223825.4","DAZAP2P1",8.50938115700929,TRUE
"ENSG00000246863.2","RP11-325N19.3",8.50784036305477,TRUE
"ENSG00000236516.1","AC131180.3",8.50697978568664,TRUE
"ENSG00000215210.3","RBMXP2",8.50528281205332,TRUE
"ENSG00000256723.1","RP11-167N4.4",8.50175755907611,TRUE
"ENSG00000263970.1","RP11-789C17.5",8.50153696934597,TRUE
"ENSG00000223834.2","RP11-472N13.2",8.49846357298858,TRUE
"ENSG00000226087.1","AC106869.2",8.49685499134519,TRUE
"ENSG00000236935.1","AP003774.1",8.49602876433831,TRUE
"ENSG00000243319.3","FGF14-IT1",8.4882331234197,TRUE
"ENSG00000254332.1","GS1-44D20.1",8.48781536835122,TRUE
"ENSG00000237697.2","LINC00312",8.48763572851261,TRUE
"ENSG00000267016.1","RP11-75C10.9",8.48741052242419,TRUE
"ENSG00000204150.7","CTGLF11P",8.48627437592656,TRUE
"ENSG00000262497.1","AC002128.4",8.47066613061403,TRUE
"ENSG00000251991.1","RNU7-49P",8.47054602565689,TRUE
"ENSG00000136155.12","SCEL",8.46997755262424,TRUE
"ENSG00000140563.10","MCTP2",8.46926740589378,TRUE
"ENSG00000254590.1","RP11-334E6.2",8.46716162681342,TRUE
"ENSG00000243746.1","EEF1A1P10",8.46574694312754,TRUE
"ENSG00000246820.2","RP11-379P15.1",8.46139269408611,TRUE
"ENSG00000135925.4","WNT10A",8.45231604608033,TRUE
"ENSG00000255197.1","RP11-750H9.5",8.45091478708652,TRUE
"ENSG00000273133.1","RP11-799M12.2",8.45066517662249,TRUE
"ENSG00000250673.1","RP11-6L6.2",8.44846586761182,TRUE
"ENSG00000260848.1","CTD-2009A10.1",8.44555852121501,TRUE
"ENSG00000241907.1","RPS20P4",8.4454571007673,TRUE
"ENSG00000272247.1","RP11-379F4.9",8.44512317155292,TRUE
"ENSG00000070388.7","FGF22",8.44434129511838,TRUE
"ENSG00000188001.5","TPRG1",8.44291503317713,TRUE
"ENSG00000164283.8","ESM1",8.44269035211644,TRUE
"ENSG00000235497.1","AC012506.4",8.44262638295052,TRUE
"ENSG00000232759.1","AC002480.3",8.43809839629149,TRUE
"ENSG00000240376.1","RP11-36C20.1",8.43689924048779,TRUE
"ENSG00000186493.7","C5orf38",8.43442458443257,TRUE
"ENSG00000132874.9","SLC14A2",8.4319661840784,TRUE
"ENSG00000255319.1","ENPP7P8",8.43021429897147,TRUE
"ENSG00000189057.6","FAM111B",8.43005895603437,TRUE
"ENSG00000272403.1","RP1-93H18.7",8.42973799268599,TRUE
"ENSG00000229407.1","RP11-12M5.3",8.42751106418361,TRUE
"ENSG00000249737.1","RP1-167G20.2",8.42465908772997,TRUE
"ENSG00000249798.1","HSD3BP3",8.42445680094623,TRUE
"ENSG00000153093.14","ACOXL",8.42139732474728,TRUE
"ENSG00000272542.1","RP11-255P5.2",8.42009475841215,TRUE
"ENSG00000260360.1","RP11-533E19.5",8.41656871021556,TRUE
"ENSG00000267089.1","CTC-499B15.8",8.41326692923849,TRUE
"ENSG00000251189.1","CTD-2196P11.2",8.41004829791565,TRUE
"ENSG00000080986.8","NDC80",8.4083524513389,TRUE
"ENSG00000231742.1","RP11-112L6.4",8.40809644938136,TRUE
"ENSG00000215244.2","RP11-563J2.2",8.40669743147492,TRUE
"ENSG00000205231.1","TTLL10-AS1",8.40268858904919,TRUE
"ENSG00000270257.1","RP11-17P16.2",8.39861111236207,TRUE
"ENSG00000198077.6","CYP2A7",8.39434293068991,TRUE
"ENSG00000250387.2","RP11-136K7.2",8.39009694376517,TRUE
"ENSG00000228022.1","HCG20",8.38978122129141,TRUE
"ENSG00000233642.1","GPR158-AS1",8.38577678025121,TRUE
"ENSG00000230823.2","CBX1P1",8.37941851818294,TRUE
"ENSG00000147168.8","IL2RG",8.37826815860975,TRUE
"ENSG00000241886.1","RP11-242C19.2",8.37511509956827,TRUE
"ENSG00000225131.1","PSME2P2",8.37229154011409,TRUE
"ENSG00000202343.1","SNORA2",8.36913388294409,TRUE
"ENSG00000106128.14","GHRHR",8.36301343561567,TRUE
"ENSG00000182118.5","FAM89A",8.36008998417634,TRUE
"ENSG00000198092.5","TMPRSS11F",8.35429299593305,TRUE
"ENSG00000237200.1","ZBTB40-IT1",8.35235613522946,TRUE
"ENSG00000215817.3","ZC3H11B",8.34613338541847,TRUE
"ENSG00000258904.1","RP11-638I2.2",8.34326013723017,TRUE
"ENSG00000241106.2","HLA-DOB",8.34168520388277,TRUE
"ENSG00000227935.1","RP6-102O10.1",8.34100591836972,TRUE
"ENSG00000267345.1","CTD-2293H3.2",8.33940896456196,TRUE
"ENSG00000265500.1","SENP3-EIF4A1",8.33847762018204,TRUE
"ENSG00000260600.1","RP11-109D24.1",8.33677227272338,TRUE
"ENSG00000255201.1","RP11-350N15.4",8.33074528682231,TRUE
"ENSG00000173626.5","TRAPPC3L",8.32906683836363,TRUE
"ENSG00000181577.11","C6orf223",8.32433552909353,TRUE
"ENSG00000235910.1","AP006216.12",8.32400873753302,TRUE
"ENSG00000267475.1","CTD-2538C1.2",8.31998465765263,TRUE
"ENSG00000200924.1","RNU6-1048P",8.31856591358359,TRUE
"ENSG00000236867.1","RP3-522J7.5",8.3146153447874,TRUE
"ENSG00000254743.1","OR10V3P",8.31299206102941,TRUE
"ENSG00000260337.2","RP11-386M24.6",8.31178361410972,TRUE
"ENSG00000231636.1","AGBL5-AS1",8.3085645703342,TRUE
"ENSG00000270343.1","UNGP3",8.30700839451522,TRUE
"ENSG00000233821.1","ENOX1-AS1",8.30695564615148,TRUE
"ENSG00000236641.1","CTA-221G9.7",8.30416892137651,TRUE
"ENSG00000232480.1","RP11-224O19.2",8.29935582117896,TRUE
"ENSG00000272955.1","KB-226F1.1",8.29924222442036,TRUE
"ENSG00000207585.1","MIR181D",8.29867899039623,TRUE
"ENSG00000243055.1","GK-AS1",8.29786898577127,TRUE
"ENSG00000237264.4","FTH1P11",8.2977268412426,TRUE
"ENSG00000227155.3","RP11-165F24.3",8.29746953802459,TRUE
"ENSG00000224509.1","AC010884.1",8.29740555503084,TRUE
"ENSG00000261476.1","RP11-77K12.3",8.29455436314895,TRUE
"ENSG00000260410.2","RP11-505K9.3",8.29166004201732,TRUE
"ENSG00000204025.2","TRPC5OS",8.29030792322468,TRUE
"ENSG00000127743.5","IL17B",8.28914105558339,TRUE
"ENSG00000256037.1","MRPL40P1",8.28681271824868,TRUE
"ENSG00000260742.1","RP11-366L5.1",8.28605509575127,TRUE
"ENSG00000235565.1","RP11-86H7.7",8.2853999691269,TRUE
"ENSG00000159231.5","CBR3",8.28303632403106,TRUE
"ENSG00000248477.2","RP11-848G14.2",8.27980185239099,TRUE
"ENSG00000123342.11","MMP19",8.26747296544893,TRUE
"ENSG00000196460.8","RFX8",8.26723415082933,TRUE
"ENSG00000225078.2","RP11-123N4.4",8.26569086373925,TRUE
"ENSG00000133063.11","CHIT1",8.26436304206118,TRUE
"ENSG00000252503.1","RNU6-531P",8.26422678995761,TRUE
"ENSG00000260121.1","RP5-1142A6.9",8.26398996938348,TRUE
"ENSG00000167034.9","NKX3-1",8.26226060778612,TRUE
"ENSG00000259712.1","CTD-2184D3.5",8.25969810252424,TRUE
"ENSG00000244952.2","RP11-1000B6.5",8.25028345546835,TRUE
"ENSG00000162643.8","WDR63",8.24833832359636,TRUE
"ENSG00000235354.1","CTA-276O3.4",8.24644766108835,TRUE
"ENSG00000251536.2","RP11-572C21.1",8.2430034272062,TRUE
"ENSG00000241481.2","AC159540.2",8.24169902443746,TRUE
"ENSG00000272831.1","RP11-792A8.4",8.23940484179443,TRUE
"ENSG00000256618.1","MTRNR2L1",8.23673936835786,TRUE
"ENSG00000242083.2","RPL7AP31",8.23653928589373,TRUE
"ENSG00000270988.1","RP11-439C15.5",8.23558326238499,TRUE
"ENSG00000232953.1","HSPA8P18",8.23455858620947,TRUE
"ENSG00000273319.1","RP11-138A9.2",8.23248719800662,TRUE
"ENSG00000261242.1","CTD-2302E22.4",8.23130703811407,TRUE
"ENSG00000233766.3","AC098617.1",8.22791812651205,TRUE
"ENSG00000203301.2","AL590822.1",8.22548218772983,TRUE
"ENSG00000139287.8","TPH2",8.22443877390455,TRUE
"ENSG00000259376.1","RP11-505E24.3",8.21980724774845,TRUE
"ENSG00000261622.1","RP11-484P15.1",8.21852441017119,TRUE
"ENSG00000211452.6","DIO1",8.21829332892666,TRUE
"ENSG00000265692.1","RP13-516M14.4",8.21569484861822,TRUE
"ENSG00000271938.1","RP11-589C21.6",8.21313430845666,TRUE
"ENSG00000256588.1","RP11-613F22.8",8.21223474349136,TRUE
"ENSG00000230638.3","RP11-486B10.4",8.20964756865905,TRUE
"ENSG00000169313.9","P2RY12",8.20569901673245,TRUE
"ENSG00000166960.12","CCDC178",8.20524744950371,TRUE
"ENSG00000156219.12","ART3",8.20443582018486,TRUE
"ENSG00000236542.1","MED28P7",8.19839933842541,TRUE
"ENSG00000250472.1","TRIM36-IT1",8.19350250238035,TRUE
"ENSG00000231460.2","RP11-321L2.1",8.18805381566521,TRUE
"ENSG00000228008.1","CTD-2330K9.3",8.18103025621054,TRUE
"ENSG00000269946.1","RP11-2B6.3",8.17621216009496,TRUE
"ENSG00000207279.1","SNORD116-24",8.17553739758476,TRUE
"ENSG00000266994.1","RP11-127I20.7",8.16638403490777,TRUE
"ENSG00000237385.1","RP11-165J3.5",8.16274532993982,TRUE
"ENSG00000129151.4","BBOX1",8.16153508143396,TRUE
"ENSG00000271092.1","RP11-57H12.6",8.16047389315502,TRUE
"ENSG00000225511.2","LINC00475",8.15629588831672,TRUE
"ENSG00000223783.1","AC124944.5",8.15150807277066,TRUE
"ENSG00000171217.5","CLDN20",8.14310500077404,TRUE
"ENSG00000266312.1","RP11-111H3.3",8.14063708437637,TRUE
"ENSG00000189058.4","APOD",8.1387450238461,TRUE
"ENSG00000268744.1","CTD-3105H18.14",8.13839706279882,TRUE
"ENSG00000186919.8","ZACN",8.13666930980363,TRUE
"ENSG00000232702.2","RP3-437C15.1",8.13390893856093,TRUE
"ENSG00000267082.1","CTC-510F12.2",8.12617936317326,TRUE
"ENSG00000228626.1","RP11-495P10.9",8.12405698405794,TRUE
"ENSG00000178146.9","RP1-232L22__B.1",8.12371774731645,TRUE
"ENSG00000248810.1","RP11-362F19.1",8.12311996509896,TRUE
"ENSG00000155269.7","GPR78",8.1225710070358,TRUE
"ENSG00000183921.5","SDR42E2",8.11847912855662,TRUE
"ENSG00000135547.4","HEY2",8.11471230753698,TRUE
"ENSG00000226284.1","ARPC3P1",8.10742376473008,TRUE
"ENSG00000272432.1","RP3-465N24.6",8.10741061484548,TRUE
"ENSG00000220522.2","RP1-177A13.1",8.10444356728113,TRUE
"ENSG00000242960.1","FTH1P23",8.09565980424806,TRUE
"ENSG00000261797.1","RP11-744I24.3",8.09476209899553,TRUE
"ENSG00000264198.1","RP11-94L15.2",8.08722001120663,TRUE
"ENSG00000263938.1","RP11-579O24.3",8.08700740385617,TRUE
"ENSG00000198384.7","TPTE2P3",8.08463470851564,TRUE
"ENSG00000205667.2","ARSH",8.08415444791483,TRUE
"ENSG00000236491.1","RP13-565O16.2",8.08382403041053,TRUE
"ENSG00000226403.1","RP11-31F19.1",8.08173744470981,TRUE
"ENSG00000225930.3","AC026150.5",8.07214721480086,TRUE
"ENSG00000163645.10","FAM194A",8.07171971134385,TRUE
"ENSG00000239804.1","RP11-379B18.1",8.06411578434726,TRUE
"ENSG00000272992.1","RP11-809C18.4",8.06385887850884,TRUE
"ENSG00000204909.3","SPINK9",8.0482060300392,TRUE
"ENSG00000272386.1","RP11-666A8.12",8.04249438481235,TRUE
"ENSG00000254827.1","SLC22A18AS",8.0408749436347,TRUE
"ENSG00000239719.1","RP4-800G7.1",8.04062165517669,TRUE
"ENSG00000230849.2","GOT2P2",8.03850419062417,TRUE
"ENSG00000265802.1","RN7SL49P",8.03209801704499,TRUE
"ENSG00000206129.3","CTD-2008L17.2",8.0302984822184,TRUE
"ENSG00000271143.1","RP11-12L8.2",8.02989692424877,TRUE
"ENSG00000224100.1","AP001630.5",8.02707323958315,TRUE
"ENSG00000266905.1","RP11-1058N17.1",8.02276486051475,TRUE
"ENSG00000232756.1","RP5-1185I7.1",8.0194689105691,TRUE
"ENSG00000215409.4","RP11-748L13.2",8.01883942469748,TRUE
"ENSG00000232046.2","AC007392.3",8.00994906733019,TRUE
"ENSG00000154839.5","SKA1",8.00927875824704,TRUE
"ENSG00000232564.1","RP4-591N18.2",8.00923275781843,TRUE
"ENSG00000261083.1","RP11-93I21.3",8.0059427687907,TRUE
"ENSG00000207200.1","RNU6-45P",8.00523102162203,TRUE
"ENSG00000207647.1","MIR153-1",8.0037412289233,TRUE
"ENSG00000167230.6","C17orf78",8.00114864014545,TRUE
"ENSG00000272203.1","AC004775.5",7.99859798719542,TRUE
"ENSG00000265727.1","RN7SL648P",7.99700495156271,TRUE
"ENSG00000236471.1","AF127577.12",7.99173888674533,TRUE
"ENSG00000261105.1","RP11-173B14.5",7.99102723832317,TRUE
"ENSG00000255031.1","RP11-802E16.3",7.98962421557101,TRUE
"ENSG00000234913.1","XXbac-B476C20.13",7.98858853788172,TRUE
"ENSG00000225916.1","AC007879.4",7.9868526963089,TRUE
"ENSG00000156869.8","FRRS1",7.9853762791354,TRUE
"ENSG00000271980.1","CTD-2256P15.4",7.98048835105704,TRUE
"ENSG00000157330.5","C1orf158",7.97916860469336,TRUE
"ENSG00000272472.1","RP11-95G17.2",7.97857888989341,TRUE
"ENSG00000267305.1","CTD-3113P16.7",7.97743961440804,TRUE
"ENSG00000231193.1","RP11-462B18.2",7.97560958030565,TRUE
"ENSG00000244675.2","AC108676.1",7.9743680176147,TRUE
"ENSG00000262681.2","RP11-311F12.1",7.97293428094104,TRUE
"ENSG00000188626.5","GOLGA8M",7.97088304225293,TRUE
"ENSG00000253213.1","RP11-546B8.3",7.97062162073213,TRUE
"ENSG00000270344.1","RP11-734K2.4",7.97061834198659,TRUE
"ENSG00000220256.3","AC093802.1",7.97027882386779,TRUE
"ENSG00000225333.5","RP1-144F13.4",7.96908203798916,TRUE
"ENSG00000264468.1","MIR4520A",7.96737355375889,TRUE
"ENSG00000053328.8","METTL24",7.96601337978545,TRUE
"ENSG00000226038.4","PPIAP21",7.96484809963054,TRUE
"ENSG00000227359.1","AC017074.2",7.96243506169793,TRUE
"ENSG00000213409.4","RP11-658F2.3",7.96238306497925,TRUE
"ENSG00000233330.1","RP1-12G14.7",7.9605318043776,TRUE
"ENSG00000145623.8","OSMR",7.96000112280091,TRUE
"ENSG00000249776.1","RP11-133F8.2",7.95971128752645,TRUE
"ENSG00000232173.2","OR2H5P",7.95368435635278,TRUE
"ENSG00000270866.1","RP11-706J10.2",7.95022171810932,TRUE
"ENSG00000211643.2","IGLV5-52",7.94926769277425,TRUE
"ENSG00000213846.3","AC098614.2",7.94168899266154,TRUE
"ENSG00000265282.1","RP11-269G24.4",7.94053079277474,TRUE
"ENSG00000213430.5","HSPD1P1",7.9395904954277,TRUE
"ENSG00000223187.1","Y_RNA",7.93827065737926,FALSE
"ENSG00000273342.1","KB-1440D3.14",7.93711114758337,TRUE
"ENSG00000249934.2","RP11-466G12.3",7.93124607223582,TRUE
"ENSG00000226695.1","ANKRD20A10P",7.92556305832997,TRUE
"ENSG00000238732.1","snoU13",7.91967120999329,FALSE
"ENSG00000250543.1","RP11-442N1.1",7.91467731236917,TRUE
"ENSG00000168828.4","OR13J1",7.91086938707993,TRUE
"ENSG00000238460.1","AC068587.2",7.90257841500548,TRUE
"ENSG00000254561.2","RP11-196E1.3",7.90097651321597,TRUE
"ENSG00000184601.6","C14orf180",7.89564912669792,TRUE
"ENSG00000267048.1","RP11-566K11.7",7.89154600526668,TRUE
"ENSG00000168811.2","IL12A",7.89042140621484,TRUE
"ENSG00000212493.1","SNORD19",7.88930732269292,FALSE
"ENSG00000228728.1","RP11-316K19.3",7.88928191322761,TRUE
"ENSG00000203315.1","AC015815.2",7.88877864939796,TRUE
"ENSG00000228983.4","AC025627.7",7.88874159342803,TRUE
"ENSG00000234835.1","PHBP13",7.88683927017585,TRUE
"ENSG00000228887.2","EEF1DP1",7.88358110817715,TRUE
"ENSG00000168274.3","HIST1H2AE",7.88321614940078,TRUE
"ENSG00000260271.1","RP1-45N11.1",7.88085104078302,TRUE
"ENSG00000228434.1","AC004951.6",7.87786643856641,TRUE
"ENSG00000201659.1","RNU12-2P",7.87688207767872,TRUE
"ENSG00000159516.8","SPRR2G",7.87610478973125,TRUE
"ENSG00000249908.1","CTD-2589H19.4",7.87298982420108,TRUE
"ENSG00000222894.1","AL662800.1",7.8729738802458,TRUE
"ENSG00000235231.3","AP000351.10",7.86935931827984,TRUE
"ENSG00000270050.1","RP4-769N13.7",7.86842492865663,TRUE
"ENSG00000230330.1","HMGN2P3",7.86808684236676,TRUE
"ENSG00000260891.1","RP11-96D1.5",7.8668510736806,TRUE
"ENSG00000236434.2","RP11-296A18.6",7.86492300445432,TRUE
"ENSG00000005421.4","PON1",7.86313242146264,TRUE
"ENSG00000260518.1","BMS1P8",7.86075336477812,TRUE
"ENSG00000257848.1","RP11-474C8.5",7.85958282335511,TRUE
