"symbol","statistic"
"GPAA1",3.47283902650628
"C17orf70",3.47268498563586
"DEAF1",3.47140931827952
"DCAF15",3.47081667704851
"RFNG",3.47047214678776
"IQSEC3",3.47002319459623
"RPL35",3.46995205195271
"C19orf25",3.46964165871739
"BRI3",3.46812447263322
"CAPN15",3.46728204666809
"RP11-195F19.5",3.46606510011646
"SEPT9",3.46576691704162
"PSMG3",3.46538271277956
"DBNDD1",3.46189101609411
"PSMB6",3.46151343442217
"CHMP6",3.46029101217882
"LAMTOR2",3.46006086610593
"NLRX1",3.45943526493803
"VAT1",3.45857707849674
"GLT1D1",3.4580736548797
"DIRAS1",3.45711346860401
"DMTN",3.45709571424241
"PRPF6",3.45658789532884
"MAZ",3.45654489770282
"NAPRT1",3.45654063781572
"NAPA",3.45636717807006
"TMEM259",3.45587062559542
"NOL6",3.45574110330424
"LRRC73",3.45512870961307
"ARL8A",3.45482657502452
"SLC7A4",3.45447415596748
"CEP170B",3.45397026430304
"AC007292.6",3.45118135290068
"ARHGAP27",3.45032696340459
"ARL6IP4",3.45019477564547
"GPATCH3",3.45015901793392
"EDC4",3.44917525391926
"FAM86A",3.44595546015839
"NR1H2",3.44430814511587
"FKBP8",3.44291054926739
"TPRN",3.44285358011512
"PNCK",3.44255700587891
"MAP3K10",3.44011147971099
"CUEDC2",3.43712933304026
"MIDN",3.43587310782071
"RN7SK",3.43563165488272
"IFRD2",3.43525349208618
"CAMK2N2",3.4344142561314
"MFSD10",3.43395821846429
"MOB3A",3.43343102188083
"SGTA",3.43224034081186
"MRPL27",3.43144815833571
"TSSC4",3.43018281416812
"AP1S1",3.42717727474966
"CSNK1G2",3.42651406625666
"TALDO1",3.42566279139308
"ATP5G1",3.42450739446504
"DDA1",3.41834232678457
"GRAMD1A",3.41652360073406
"ATP6V0E2",3.41602116262564
"HDAC11",3.4153994150474
"AATK",3.41536058665083
"ADPRHL2",3.41370824317429
"EMC10",3.41321651806616
"FAM212A",3.41177868087362
"SDHAF2",3.41064177263367
"CACFD1",3.41008960021826
"SCRT1",3.409174255833
"EMILIN1",3.40682010478845
"NECAB3",3.40562795681449
"MPI",3.40404042609704
"CHCHD6",3.39830097841503
"MGRN1",3.39788751463137
"CIC",3.39645286173842
"REEP2",3.39546525920198
"LONP1",3.3947327814457
"NHP2",3.39451453905718
"GOLT1A",3.39277812670404
"AP000345.1",3.39171525808025
"INTS5",3.3913260157957
"WDR83OS",3.38928487241309
"PPIB",3.38911172467861
"SH3RF3",3.38899345553464
"CHPF",3.38778613879957
"ROMO1",3.38722033803394
"TMEM179",3.38381654235327
"TEX22",3.38056347017111
"CRELD2",3.37936912894598
"CCDC71",3.3786797180727
"RAD23A",3.37855227037842
"C3orf18",3.37719235570109
"BAP1",3.37534846232144
"ZNF768",3.37435773246458
"FAM3A",3.37179810215497
"GALNT9",3.36987259110522
"TONSL",3.36980472617628
"MAFF",3.36974945381884
"NDUFA11",3.3691834366895
"MON1A",3.36905922653937
"PQBP1",3.36879183245423
"ZNF48",3.36608794299102
"LINC00087",3.36553528277117
"KIF7",3.36518584996527
"KDM8",3.36193324484703
"USE1",3.36120012079118
"ANAPC11",3.36012547661543
"NLRP1",3.35745576455145
"RRP1",3.35640476976667
"DDAH2",3.35264274193243
"PRKACA",3.35250178796863
"RNF25",3.35174334620415
"RHOT2",3.35137723373033
"MRPL4",3.3513640665817
"CIB1",3.34969893517434
"MFN2",3.34761955847663
"C12orf68",3.34712518907936
"B4GALT2",3.34456422188761
"LRRTM1",3.34296982385945
"ZDHHC8",3.34277220048424
"FAM101B",3.34249345159706
"FLNA",3.34167102656064
"CDK11B",3.34129224877723
"GAL3ST1",3.34008100829821
"CCDC154",3.33915634580283
"OST4",3.33850836317875
"TUFM",3.33705794442745
"BRSK1",3.33676591057361
"RND2",3.3359467738719
"PFDN1",3.33591148135478
"ACHE",3.33328613588389
"UBALD1",3.33242522406346
"TXNRD2",3.33172526854113
"MBD3",3.32994898719761
"HDGFRP2",3.32965042543254
"WASH6P",3.329482799962
"G6PD",3.32912712481503
"TMUB1",3.32787762571126
"SERPINH1",3.32604504092881
"LL22NC03-86G7.1",3.32483664422195
"SNAPC2",3.32389602041678
"FAM127A",3.32336129347682
"PNKD",3.32278267832702
"PTOV1",3.32184217075104
"ZNF672",3.32037159426821
"BCAR1",3.31917762542391
"NECAB2",3.31915916846774
"PPAN",3.31854845047225
"CHID1",3.31615530364278
"PLEKHM2",3.31473516082963
"PEX10",3.31466537787088
"VWCE",3.31300674409771
"FBRS",3.31262398523388
"XXyac-YRM2039.2",3.31249528727624
"CES2",3.31238502462219
"SLC25A5",3.30926685361476
"APOE",3.30915341072577
"RBP1",3.30854718027636
"TMEM147",3.30614214283969
"ATP6V1F",3.30442041958885
"CNP",3.30126680212174
"SDF4",3.30105255403466
"KPTN",3.301042244036
"NPRL3",3.29965242847078
"TMPRSS13",3.29961040634148
"IGSF21",3.29937461647093
"AHCY",3.29906148416548
"PCNXL3",3.29847508935682
"ATG4D",3.29808665375971
"ZNF408",3.29764834535499
"VPS28",3.29760032496047
"TSPAN4",3.29570761038292
"FPGS",3.29363777455373
"LRWD1",3.29343964535666
"MDK",3.29271627797084
"KCNF1",3.29251402791693
"CTU2",3.29213255226085
"CITED4",3.29121213875047
"RNPEPL1",3.2906162950875
"FN3K",3.28958716105599
"RPS5",3.28904794012165
"CCDC37",3.28767096590631
"CCDC101",3.28708836895873
"CYB5R3",3.2827838069842
"MRPL24",3.28122693157557
"WDR13",3.28086160336929
"PHRF1",3.27743387480625
"SNHG9",3.27706016140028
"DGKZ",3.27561320046246
"ECEL1",3.27480129063
"PLK3",3.27442116017898
"JMJD4",3.27418074413663
"UQCR10",3.27397504918556
"MAPK8IP3",3.27345245658099
"CALM3",3.27062950231074
"FIBP",3.26966602546512
"SPRYD3",3.26951961531992
"SLC27A3",3.26927273880176
"BSG",3.2690671780576
"NDUFV1",3.26808678410641
"FBXL19",3.26752024618064
"C19orf10",3.2669846707757
"ASB6",3.26487906489591
"SSU72",3.26451711944845
"INO80E",3.26385588227511
"AGAP3",3.26297928704537
"GPD1",3.2628148270757
"ABHD8",3.26055972282339
"BRMS1",3.25901393707798
"DUSP4",3.2589996271158
"PMM1",3.25682887353382
"ZNF574",3.25647538489018
"UBTD1",3.25570701782491
"CD320",3.25557385414269
"COMT",3.25343252606373
"FASN",3.25323274610252
"ARHGAP4",3.25241012807175
"RTN4R",3.25219462906772
"PDZD4",3.25073937363887
"LIPE",3.25016081237545
"TMEM151B",3.24936678023667
"GPR153",3.24927367995509
"CFL1",3.24894464406979
"TCEA2",3.2480939860704
"PCYT2",3.24680089157899
"PACS1",3.2463208574638
"BDNF",3.24564017487439
"PCBD1",3.2450215236327
"PAK4",3.24479898272831
"SSC5D",3.2444959237886
"SCO2",3.24445390325996
"NYAP1",3.24405888488384
"BOK",3.24366446800241
"DLG4",3.24355739631596
"MCAT",3.24349037687673
"WSCD1",3.24189634114369
"TFPT",3.24046890031369
"HMGA1",3.24012369520064
"BAIAP2",3.24007938349022
"UCN",3.23779365531164
"RP11-247C2.2",3.23750930249911
"VWA7",3.23583065154643
"RBM10",3.23357584331807
"RPS26",3.23337094665315
"CCDC85C",3.23191564195204
"DPP7",3.23012415985038
"JUND",3.2288592238248
"SAMD11",3.22838267342153
"THEM6",3.22794748255099
"ECHS1",3.22728869258851
"ETV6",3.22632511269338
"KRT19",3.22339972627073
"ADRA1B",3.22262915844
"BPIFC",3.2221763096245
"FSTL3",3.22215894640612
"CARD9",3.22143558224739
"GALE",3.22112842383365
"AHSA1",3.22069397323716
"KAT5",3.2206744200034
"DDX28",3.22051616815976
"CIZ1",3.22013164658681
"C10orf35",3.21942755422469
"DUSP7",3.21912136973774
"GPT",3.21876538449248
"PSMD3",3.21820198924172
"AP1B1",3.21663410635138
"LIMD2",3.21555202668519
"CARTPT",3.21470567749103
"VARS",3.21411880746883
"STX1B",3.21325945214399
"CD2BP2",3.21230361158265
"PRR24",3.21020595635504
"RAB35",3.20808051872558
"RP11-82L18.2",3.20793110720198
"MYL6",3.20779078575763
"OSGIN1",3.2066387228455
"CLIP2",3.20635963162158
"ZNF335",3.20605741998227
"PFDN6",3.20469890400625
"CRYM",3.20412542860618
"CNTD2",3.20354333151068
"RASIP1",3.2033132155118
"TKT",3.20330224064087
"DIO3",3.2031695211304
"MRPL21",3.20044593982623
"UBOX5",3.20031322993524
"SHISA5",3.20001392154187
"FAU",3.19845167823595
"LMNB2",3.19656173359325
"ZDHHC8P1",3.19495928517327
"PDRG1",3.19494374492139
"RFXANK",3.1949190873291
"LY6E",3.19370036909765
"ACTB",3.19352760385756
"MRPS2",3.19331652923265
"FBXL6",3.19299767995824
"CDKN2D",3.19246166148124
"THAP7",3.19135520018958
"DDX41",3.19086865877926
"SYT5",3.19078631018241
"RP11-561C5.4",3.19003035550487
"PI4KB",3.18962264930982
"ZNF282",3.18813338737602
"GAL",3.18788121221767
"C11orf68",3.18662839251035
"SNCB",3.18623439304702
"AP5Z1",3.18615431267523
"GTPBP1",3.18551743010109
"SH2B2",3.18518796020869
"MCRS1",3.18412645497178
"COX4I1",3.18260580084333
"FAM69B",3.18185933028061
"STK25",3.18128736109638
"ABHD17A",3.18042965015578
"BLOC1S1",3.18029468855572
"ZDHHC18",3.17966530673469
"DPM3",3.17936254612909
"BCL9L",3.1778030104787
"PKM",3.17689298948825
"NFATC2",3.17623585758476
"PROC",3.1760386874741
"HPX",3.17519692952238
"SNPH",3.17496207243381
"CELF3",3.17392198073271
"C14orf80",3.17294770802989
"MBLAC1",3.17273448248589
"WFDC2",3.17226535586729
"AKT1",3.17226319640086
"EVI5L",3.17190692526493
"ZNF213",3.17122690286465
"ZNF771",3.17083489441061
"CHAF1A",3.17067783781205
"TIMM17B",3.17002781679867
"ZSCAN18",3.16932264064166
"PITPNM2",3.16815080402732
"DAGLA",3.16575036954642
"SLC25A10",3.16282709758085
"CSTB",3.16104517227874
"ARMC7",3.16071798396292
"RAB5C",3.16014042508959
"BRF1",3.16004459534344
"TMEM115",3.159964961914
"DUS1L",3.15916507424108
"PLP2",3.15770247917038
"MMP24",3.15595349503803
"SPNS2",3.15265673890116
"MED27",3.15186063693779
"ECI1",3.15175365337846
"C16orf59",3.15165365247974
"PRMT1",3.15120431354802
"KCTD13",3.15006325080155
"CYBA",3.14850193057658
"AXIN1",3.14815281882644
"ZBTB48",3.14781648852194
"IKBKG",3.1478064668383
"RXRA",3.14778693751791
"KIFC2",3.14714465471892
"CD151",3.14655318342401
"PARP3",3.14571182718394
"TCTA",3.14499529029734
"PQLC1",3.14449584023552
"CNN1",3.14436319279373
"PES1",3.14342161218268
"THAP4",3.14318446984227
"TADA3",3.14250159560162
"ATP5SL",3.14200070793427
"MRPS18B",3.14142844318732
"PLEKHO1",3.14051262357538
"TRIM46",3.13958302387857
"SLC25A39",3.13882644863901
"TRAF2",3.13780612888573
"C12orf44",3.13766938859423
"SLC45A1",3.13728739949421
"ANKRD54",3.13579821980673
"FAM171A2",3.13535160923155
"MEPCE",3.13409809379667
"EBNA1BP2",3.13292190690819
"E4F1",3.130966650312
"SLC6A8",3.13086005483725
"CCDC22",3.13058394566279
"WIZ",3.13043577797073
"NUBP2",3.13009417203808
"AP2M1",3.12994644231281
"ZNF853",3.12846633946566
"PENK",3.12831481251619
"FAM71E1",3.12691365824409
"AP5S1",3.1262420922188
"MKL1",3.12387886219701
"THOC6",3.12368230684756
"C12orf57",3.12305255009297
"CPNE2",3.12292057227302
"S100A10",3.12176558588282
"FAM20C",3.12126445473576
"CACNB1",3.12108498904711
"RNF126",3.12092432542951
