"","ctrl1-1","ctrl1-2","ctrl11-3","ctrl12-3","ctrl2-1","ctrl2-2","ctrl3-1","ctrl3-2","trt31-1","trt31-2","trt311-3","trt312-3","trt32-1","trt32-2","trt33-1","trt33-2","trt41-1","trt41-2","trt41-3","trt42-1","trt42-2","trt43-1","trt43-2","trt51-3","trt511-2","trt511-4","trt512-2","trt512-4","trt52-1","trt52-2","trt61-1","trt61-3","trt62-1","trt62-2","trt63-2","trt71-1","trt71-3","trt72-1","trt72-3","trt81-1","trt81-3","trt82-1","trt82-3"
"trt43-2",0.901634831939366,0.925869569735843,0.921709708866897,0.924750808600328,0.905975710911244,0.918535298535024,0.907463689274987,0.928020700615587,0.907157861768144,0.924651546420548,0.922712642524853,0.921981733669423,0.907632734319686,0.923336436526926,0.908318981860573,0.923181595060603,0.908567059693654,0.926979686907998,0.918473885031122,0.905096446043298,0.921686192244288,0.907140239368152,1,0.921282601270885,0.921979240839053,0.889188877036653,0.920796708391483,0.886880136406952,0.90603572414094,0.915230805877147,0.908845644716058,0.914652332628188,0.907110397484879,0.92472467908935,0.926129569512765,0.893141337322349,0.917371037342421,0.904187058012235,0.915225162682742,0.899163878173584,0.906478948826673,0.898869252015649,0.906600273824614
"trt51-3",0.895227814852523,0.917268561930989,0.923831354993217,0.922774032477316,0.903829714208391,0.90323062280441,0.903009503021456,0.921107207770073,0.905609429777932,0.915208879207606,0.924282743800693,0.923918589500716,0.905770431776397,0.92085218190505,0.906828461271905,0.920604488690654,0.905657565222925,0.922013043726668,0.920489001315122,0.898987998024325,0.920807039292144,0.900794227753434,0.921282601270885,1,0.924937061678673,0.896167112279217,0.923738524343097,0.892997574624932,0.905166822319339,0.913746559897573,0.902800870807174,0.92607812138592,0.903682715774786,0.92531715106453,0.929814664435461,0.897831661432414,0.924244704770009,0.904685759817103,0.91857228187205,0.893375897000913,0.911466248866654,0.890626212093358,0.912976434977304
"trt511-2",0.899506508618028,0.919884171779443,0.917562370692817,0.920329643916706,0.902082056136534,0.911143423757863,0.902149241929899,0.922223800179652,0.904016901681634,0.919682700469664,0.920094556127715,0.919541092194299,0.904682071272666,0.918957607857873,0.904402990400212,0.919676503067671,0.904190735179905,0.922223902701703,0.913982060054783,0.901098340951901,0.916369227867834,0.901681033156143,0.921979240839053,0.924937061678673,1,0.888325644340405,0.924230787028634,0.886564208744129,0.906734036672061,0.916216502779085,0.905685836244223,0.917575429825443,0.905139872045363,0.92318625783224,0.926313887544079,0.892250266703226,0.915207391653962,0.901664164854699,0.911936140477768,0.89728643067791,0.90480984875963,0.897049252414746,0.906046187207361
"trt511-4",0.891845955252942,0.877825943514968,0.882063636397574,0.893850469997162,0.912651750417961,0.87141314989891,0.904119314051361,0.88521132106016,0.906514733121917,0.893093498035918,0.892406715864856,0.902220349343541,0.908577414875594,0.895429353066118,0.91053352638968,0.887435964846423,0.903695731434474,0.883882419979145,0.905242922590208,0.893694827117369,0.8920624285244,0.896335269324769,0.889188877036653,0.896167112279217,0.888325644340405,1,0.892540046300893,0.928990933263902,0.905452095892111,0.885541972095033,0.905040501740382,0.891236011957773,0.903599564582841,0.897905788049155,0.897361324880491,0.895418288651401,0.893868868636715,0.902612375245895,0.889706629963272,0.908819435805125,0.900660649881214,0.899910914468706,0.903637759950996
"trt512-2",0.895294786933699,0.915610886186782,0.916281790716053,0.919666878812993,0.90092629003686,0.908158054535963,0.90093865317083,0.91908376608431,0.902563591331251,0.918139767433786,0.92035082033996,0.919017360218288,0.903731642532026,0.919169994267008,0.90344571511731,0.918594040179965,0.902325152060281,0.92069579514965,0.915482035768658,0.896629784268123,0.915900938000114,0.89930613854441,0.920796708391483,0.923738524343097,0.924230787028634,0.892540046300893,1,0.889318291650722,0.90406220617124,0.914500194808431,0.90284425583784,0.917377948854604,0.902379763567944,0.922413528755093,0.925267652665625,0.89067579935112,0.914848448725878,0.900184400908791,0.911938415574438,0.895756305768206,0.906626455274882,0.893840195679489,0.907312706258264
"trt512-4",0.888213053442799,0.875803174864237,0.879994227396008,0.891353374731816,0.910450873164866,0.869621095281873,0.90148097948363,0.882577712898373,0.904131032209051,0.891056318615329,0.890247290889187,0.900454580885813,0.907195408117093,0.892360870790097,0.908772445524431,0.885507927874951,0.902269656139002,0.880753840134903,0.903181792603418,0.891923066285043,0.889833203641574,0.894955553172236,0.886880136406952,0.892997574624932,0.886564208744129,0.928990933263902,0.889318291650722,1,0.903698736217347,0.883801594370631,0.902329770122004,0.887914112371345,0.900673777586553,0.896408314617594,0.895408446023749,0.893844083462765,0.890385949867553,0.899886614985328,0.887414494542106,0.904937397547478,0.89933548703539,0.898891503339896,0.90150198666528
"trt52-1",0.921140319103616,0.902448538218583,0.901702607645408,0.902150384547564,0.922214906433716,0.894865189406675,0.922206651607414,0.907136761124331,0.925771340333701,0.902490392206902,0.903112430028182,0.900979330156459,0.925046137622316,0.902614466640349,0.924612899232307,0.905025834990385,0.926154485911155,0.906242669136355,0.898839836122891,0.922060719727266,0.901144287841992,0.922655149935284,0.90603572414094,0.905166822319339,0.906734036672061,0.905452095892111,0.90406220617124,0.903698736217347,1,0.898919429651335,0.928651772660963,0.900120954970239,0.927420973701602,0.907606705091619,0.910020578595718,0.910594545159007,0.900595588864179,0.919257241371895,0.896208301924348,0.913928283219279,0.888531430563955,0.912931396780164,0.890204678962726
"trt52-2",0.892279819568349,0.911762553749007,0.908393071398313,0.91147852110674,0.894153152905362,0.905519996994289,0.894153816668801,0.915800163789049,0.896630332600708,0.914341909964006,0.91381884466029,0.913470857511039,0.896492740358605,0.91911937739599,0.898166761986442,0.916784890135076,0.895466023359827,0.912424170740271,0.910663409871162,0.892677831700966,0.909729396838344,0.894258761517801,0.915230805877147,0.913746559897573,0.916216502779085,0.885541972095033,0.914500194808431,0.883801594370631,0.898919429651335,1,0.900150666146419,0.906374695350534,0.897849886878075,0.918988861758685,0.919814040000598,0.883383504743745,0.904299217977153,0.893396275334891,0.904223011664229,0.89514673243476,0.89818590530562,0.893624858479883,0.898432230494123
"trt61-1",0.921433324988153,0.903692188848396,0.901304143559297,0.902291596047371,0.92294878122246,0.898421214307534,0.923568544106294,0.908373727191305,0.925118235149776,0.904238623877789,0.903187165045072,0.901663285356812,0.923580599474551,0.904564759573814,0.925511987714346,0.905061635118108,0.926734121384809,0.905681680399713,0.899448172104987,0.923767539202909,0.900448807743674,0.924176511200704,0.908845644716058,0.902800870807174,0.905685836244223,0.905040501740382,0.90284425583784,0.902329770122004,0.928651772660963,0.900150666146419,1,0.897485983888452,0.928310460840298,0.908571253638409,0.909219349831081,0.909860474593577,0.898790554434075,0.919648938684365,0.897557407924993,0.916548946970624,0.887590499838126,0.915905640045656,0.888873934191907
"trt61-3",0.88907848683663,0.910754941301059,0.919117468527954,0.917650508740302,0.898440869930669,0.89727469315753,0.900296633157559,0.914454519418454,0.900602739505015,0.909438208600659,0.91925549358352,0.919060877943262,0.90172701262598,0.916770828329946,0.902203470417898,0.916398160579403,0.901313504225337,0.916339241211594,0.914281772875542,0.894050570871612,0.917891701481405,0.895532785291628,0.914652332628188,0.92607812138592,0.917575429825443,0.891236011957773,0.917377948854604,0.887914112371345,0.900120954970239,0.906374695350534,0.897485983888452,1,0.897011105535603,0.919437678365704,0.921675347855715,0.898471297371233,0.926925880766564,0.903511393722237,0.920986877973523,0.891214926116574,0.913728130338173,0.887745096991668,0.915560546460573
"trt62-1",0.921259815180056,0.901490632075175,0.901602625680271,0.899899574410822,0.920797638646468,0.896115740198313,0.921731956030056,0.906900766651224,0.925131440352332,0.901138324906266,0.90196007449546,0.89952629267367,0.924046761302714,0.902328486673136,0.924296388740419,0.90369539730079,0.926524531461735,0.905555913853695,0.895800322707399,0.922130470900292,0.899322726135288,0.923585588671841,0.907110397484879,0.903682715774786,0.905139872045363,0.903599564582841,0.902379763567944,0.900673777586553,0.927420973701602,0.897849886878075,0.928310460840298,0.897011105535603,1,0.906789097429796,0.909312554343162,0.907937330779769,0.897125447447977,0.917291276416794,0.895734717631261,0.913835544747569,0.886278662723478,0.914263289969836,0.886356470388242
"trt62-2",0.898237938556209,0.918954295378207,0.918620069781018,0.923560787760499,0.90597641166486,0.910718852342413,0.904407549257723,0.925507046392896,0.906550607168117,0.921980848067375,0.92238908495966,0.923858934567136,0.906058650431428,0.92388633541485,0.90891697474935,0.92371444975918,0.907714994955974,0.9230652844553,0.924335716837383,0.899526402454414,0.920883309457339,0.902539152976628,0.92472467908935,0.92531715106453,0.92318625783224,0.897905788049155,0.922413528755093,0.896408314617594,0.907606705091619,0.918988861758685,0.908571253638409,0.919437678365704,0.906789097429796,1,0.931147295089813,0.895603866308562,0.919525258478215,0.902644737840168,0.915549758401203,0.898888006314008,0.909425892868112,0.896411438925723,0.909641153441765
