"","ctrl1-1","ctrl1-2","ctrl11-3","ctrl12-3","ctrl2-1","ctrl2-2","ctrl3-1","ctrl3-2","trt31-1","trt31-2","trt311-3","trt312-3","trt32-1","trt32-2","trt33-1","trt33-2","trt41-1","trt41-2","trt41-3","trt42-1","trt42-2","trt43-1","trt43-2","trt51-3","trt511-2","trt511-4","trt512-2","trt512-4","trt52-1","trt52-2","trt61-1","trt61-3","trt62-1","trt62-2","trt63-2","trt71-1","trt71-3","trt72-1","trt72-3","trt81-1","trt81-3","trt82-1","trt82-3"
"trt61-1",0.989427978773799,0.975961674938052,0.972532280403657,0.971364461267529,0.986083463744014,0.973055188866137,0.987784638703555,0.977837118829656,0.990200709585272,0.976288166774075,0.974600834935116,0.969966464077869,0.988753485818812,0.97223965449545,0.989612524422016,0.976235564054795,0.990406016384733,0.976451646311224,0.964614586953507,0.99029163341359,0.97051699486483,0.989983366422,0.978014461302938,0.972177704611123,0.977975751263241,0.960320589829298,0.975866389394152,0.956962844798433,0.992570598989512,0.973380820927026,1,0.967192384084168,0.992757328295062,0.977238702601091,0.97699035489238,0.980789747034975,0.965443016408819,0.984915659418306,0.967159199425593,0.985429658034525,0.954864619677369,0.985919266927746,0.951532939664493
"trt61-3",0.960134737508179,0.973704514015637,0.983813005404181,0.982975501531323,0.971450967986649,0.963510629265815,0.970395086362697,0.977515438240633,0.971480139905881,0.977673220712868,0.986376595776616,0.986412296127049,0.972116176661931,0.983080839013103,0.973578253662314,0.981854726108058,0.971101790022342,0.980456325785801,0.981683560493248,0.964370542041878,0.983351418307914,0.965416448634977,0.979817293189849,0.991046833015635,0.983526882832367,0.962069111237876,0.985794598421023,0.959926465510512,0.969943932367296,0.974699977127842,0.967192384084168,1,0.967236402818971,0.984188757060486,0.985629026118102,0.974172312199741,0.989748703981663,0.974428666764107,0.988281637621797,0.967501749652221,0.983108732181989,0.962812435196269,0.982424002899093
"trt62-1",0.989639394974797,0.975455871704903,0.972978911242553,0.970845576946719,0.985746367824203,0.971984707167146,0.987608797526844,0.976858947298469,0.990374970308124,0.975026222693311,0.974132138518977,0.968995046659614,0.989117519666653,0.971043137260438,0.989232282839331,0.975633361228314,0.990543866541536,0.976822723308882,0.963079213102397,0.9905299412216,0.970619207600011,0.990422599740303,0.97753048067191,0.972257303579767,0.977495098370791,0.959327459058427,0.975411903941448,0.955993909106159,0.992514388210919,0.971785986014594,0.992757328295062,0.967236402818971,1,0.976149147136215,0.976661801020247,0.980146668183014,0.965069118958785,0.984300446118972,0.966745949997495,0.983696943529362,0.953745668588274,0.98423607953516,0.950354932556833
"trt62-2",0.969873043833015,0.984748562012205,0.985757013702487,0.988295380717725,0.975946071513814,0.978505343468223,0.974821116939222,0.988952284976781,0.97696460282456,0.988641066008447,0.989499728921242,0.988376752999596,0.976435836386688,0.988480814798213,0.97848372295606,0.989453752331738,0.9765516888919,0.987546303476687,0.986847191957704,0.972160011231604,0.986122991333092,0.972779868858105,0.98919893511111,0.989020256737016,0.989454366077905,0.961465802541519,0.989819235010513,0.959008254455169,0.977773476573407,0.98600726580378,0.977238702601091,0.984188757060486,0.976149147136215,1,0.993093337586,0.972961606673418,0.98332320694708,0.974912920732307,0.983395328228942,0.973523090836146,0.976456826267311,0.97090178171626,0.974393258294481
"trt63-2",0.970189312083605,0.985058681161814,0.987674189382402,0.989227098179167,0.976633306797971,0.977367098920761,0.975789751443872,0.988363110976494,0.977885732814652,0.988166972995724,0.990349471620762,0.988748842673557,0.977710428131999,0.988918349357275,0.979188484342131,0.989952964500034,0.977494006869738,0.989131886271816,0.98602474194936,0.973121849027617,0.987783695541335,0.973879633120688,0.989735715671885,0.990575543110633,0.990200559400531,0.962022970016648,0.990882236994481,0.959556444967597,0.978293031440218,0.985685452662192,0.97699035489238,0.985629026118102,0.976661801020247,0.993093337586,1,0.972918157559278,0.983967357364943,0.974978022752554,0.983799566744022,0.971818780993619,0.976210944494084,0.968876516364763,0.974384904957374
"trt71-1",0.975742190297565,0.96771641781464,0.970088759205919,0.973163511750613,0.983954386925253,0.959582888633244,0.984265993057651,0.971431062104369,0.983873076363702,0.968953296927326,0.971886118089579,0.971224359308283,0.983417237795908,0.970311665023304,0.985322534086142,0.97067290432215,0.983954117853887,0.969466912800718,0.969009419023457,0.978425711239691,0.969650005554548,0.979008549606994,0.970194443269991,0.974010714829385,0.971090251624669,0.968205115047843,0.972043810140067,0.965911914050301,0.982282334585299,0.963914987206223,0.980789747034975,0.974172312199741,0.980146668183014,0.972961606673418,0.972918157559278,1,0.975729437541474,0.991266479987128,0.975117153877717,0.981944301610806,0.967303268151734,0.978624263780088,0.96598745904197
"trt71-3",0.95791836968735,0.974433637629973,0.983176471251044,0.984546415842044,0.972586762015638,0.96500004261371,0.970086698127749,0.978049053268773,0.970716422066066,0.979609708804866,0.98587634661226,0.987425112730773,0.971430860493818,0.981851188546721,0.972892666462968,0.98078391042013,0.970152240480705,0.980448798829456,0.984981796248057,0.962788129125918,0.983712841602556,0.963989001926773,0.980508342365658,0.987669724023001,0.98058655581803,0.964122876816443,0.982977779716383,0.962146028742867,0.968085068483973,0.970947152603771,0.965443016408819,0.989748703981663,0.965069118958785,0.98332320694708,0.983967357364943,0.975729437541474,1,0.975690949672263,0.992583496302036,0.969698457392815,0.988267332032252,0.96461308573789,0.987635975458507
"trt72-1",0.981262804589986,0.972323347046961,0.972281675157563,0.974666294525109,0.985478863839017,0.965590457389937,0.98702883716885,0.975344360399384,0.986716252845885,0.972248910089138,0.97367376898502,0.971800771103006,0.985793726338208,0.971753388420652,0.987360087088854,0.973391233891933,0.986538853175903,0.972870882672812,0.968613910208501,0.982810696595877,0.971112754061857,0.983232518730448,0.973953047909991,0.975056056564678,0.974628254962131,0.965468947306396,0.974588800707342,0.962725316595612,0.985646083313862,0.967387958566833,0.984915659418306,0.974428666764107,0.984300446118972,0.974912920732307,0.974978022752554,0.991266479987128,0.975690949672263,1,0.975847918834655,0.98465795695076,0.965992366265196,0.982467997206544,0.963880242644531
"trt72-3",0.960524806627214,0.976640472659765,0.983373862181039,0.983877456596889,0.971797211719454,0.968131332207471,0.970575248111257,0.979545286903997,0.971176655514451,0.980624326538647,0.985802303246557,0.985968772483004,0.971596649013174,0.981364373072639,0.972800783100079,0.981375102042146,0.970754660234007,0.981517753590672,0.98284182653436,0.964670246040764,0.982678036671335,0.965565388307031,0.98170621711625,0.986675896743402,0.981630707980661,0.959758117049277,0.983222881884893,0.957474782144953,0.969002357873771,0.972338453213773,0.967159199425593,0.988281637621797,0.966745949997495,0.983395328228942,0.983799566744022,0.975117153877717,0.992583496302036,0.975847918834655,1,0.970338889352979,0.985374733343722,0.966301749131211,0.984139189600521
"trt81-1",0.981002862897311,0.968574758708063,0.964083849615977,0.967854871686866,0.982838280105572,0.968186672906501,0.980286187560802,0.971630241435664,0.983311901630893,0.975331776495587,0.971125657122314,0.97151197154554,0.982608377336259,0.969523419747827,0.983900291804645,0.969970167571465,0.982443867585641,0.968343031414741,0.967663566747743,0.97988103806747,0.965643417414326,0.980380897489054,0.972589468084656,0.969895730130758,0.974345130323805,0.967379295162925,0.973397969251759,0.964207710939094,0.984605649819417,0.969655161064263,0.985429658034525,0.967501749652221,0.983696943529362,0.973523090836146,0.971818780993619,0.981944301610806,0.969698457392815,0.98465795695076,0.970338889352979,1,0.96736675692663,0.991486349362408,0.964750368331828
"trt81-3",0.944594815290209,0.960361615078534,0.97000115464984,0.976205540790163,0.966333299742356,0.952329889332898,0.958772583774052,0.96570301263079,0.960720169165651,0.973303524461632,0.978202422777668,0.984848798983504,0.962371888253031,0.974900026055985,0.964352639083104,0.969879590966119,0.959296862732714,0.967636131195651,0.9843687089546,0.948944541728512,0.974673952270318,0.950825842533865,0.969944360743543,0.980786465558657,0.971909327959181,0.971055337506344,0.976027018946105,0.969750091014826,0.958099364138451,0.963269376230936,0.954864619677369,0.983108732181989,0.953745668588274,0.976456826267311,0.976210944494084,0.967303268151734,0.988267332032252,0.965992366265196,0.985374733343722,0.96736675692663,1,0.959821546007401,0.992973537229319
"trt82-1",0.983364932185479,0.969878362028928,0.962065559805971,0.964237195991665,0.979169362588312,0.971618582640152,0.978500334218747,0.971799397233921,0.981609057992846,0.974345195487469,0.968249935155338,0.96638881941399,0.980435970944049,0.966161201744496,0.981082415830289,0.96857665258985,0.980959847667955,0.967837513251573,0.961231761834406,0.981065962599185,0.962296184768267,0.980967189982269,0.972166187198393,0.966046388663475,0.973754770046503,0.957362917039163,0.97117745020268,0.954045339369177,0.984081066752487,0.969075954666701,0.985919266927746,0.962812435196269,0.98423607953516,0.97090178171626,0.968876516364763,0.978624263780088,0.96461308573789,0.982467997206544,0.966301749131211,0.991486349362408,0.959821546007401,1,0.956323459859838
"trt82-3",0.940563548477746,0.956716709470106,0.9680047139665,0.974673057903424,0.965030352697125,0.947524892560568,0.956574098239092,0.962363831669284,0.958421081844691,0.970298530595011,0.976440319800479,0.984127995478307,0.960435404886881,0.973402588432946,0.962462933805895,0.967519545631228,0.956971232433652,0.964897708728519,0.984393616859341,0.945383589961378,0.973818837695561,0.947498903562654,0.966945900135145,0.979574855986249,0.969007877997681,0.973129861355287,0.97379444561133,0.97202925749686,0.95532498821635,0.96026346066444,0.951532939664493,0.982424002899093,0.950354932556833,0.974393258294481,0.974384904957374,0.96598745904197,0.987635975458507,0.963880242644531,0.984139189600521,0.964750368331828,0.992973537229319,0.956323459859838,1
